"Date","Discharge.m3s","flux.rate","count","site","model","const","interval","format","Flux","Std.Err","SEP","L95","U95"
2019-01-08,2.7204558994792,55.1418629613658,1,"SMD","comp","DIN","daily","flux",99.919757985335,46.5484946153877,122.149339478386,9.13283829772869,438.251396001047
2019-01-09,2.79594645372991,56.6564414207827,1,"SMD","comp","DIN","daily","flux",103.272622396122,48.3791507432013,126.350768227187,9.42497794666615,453.203619484994
2019-01-10,2.9357437764164,59.6008888513549,1,"SMD","comp","DIN","daily","flux",109.28350661155,51.6410592231502,133.876317123737,9.94969915431787,479.993181096913
2019-01-11,2.40451395020772,47.4926465828826,1,"SMD","comp","DIN","daily","flux",87.5980080050161,40.7405339671262,107.060510754795,8.01021372312848,384.14580094238
2019-01-12,2.66733291685833,53.193796880069,1,"SMD","comp","DIN","daily","flux",98.6949252269093,46.3420230540754,120.791243190177,9.00147223787058,433.213505918647
2019-01-13,2.09975578675116,40.3569608557365,1,"SMD","comp","DIN","daily","flux",75.3213782989581,35.2951933539927,92.1571772528807,6.87352236088053,330.551108991285
2019-01-14,1.74187464067373,32.3088570941753,1,"SMD","comp","DIN","daily","flux",60.657900388666,28.9648274277713,74.4249465893364,5.506398011722,266.700495561367
2019-01-15,1.54336244245891,27.8594308100487,1,"SMD","comp","DIN","daily","flux",52.6143234844111,25.685990133336,64.7765953175159,4.74579781818324,231.862684378335
2019-01-16,1.4399124236709,25.5180631289402,1,"SMD","comp","DIN","daily","flux",48.4780823536068,24.0953272179423,59.8554817864026,4.34930220028749,214.043578844865
2019-01-17,1.33646240488289,23.2091626568334,1,"SMD","comp","DIN","daily","flux",44.3530173178507,22.5073628297908,54.9500469987724,3.9537551853729,196.277200294209
2019-01-18,1.29452320807695,22.2224223049551,1,"SMD","comp","DIN","daily","flux",42.7189989875587,21.969410948952,53.0455803683294,3.79194393428091,189.330998687208
2019-01-19,1.25817590417846,21.3617882388474,1,"SMD","comp","DIN","daily","flux",41.3079126359862,21.5210614453359,51.4088714819683,3.65123007026072,183.350817837467
2019-01-20,1.21064481446505,20.2787244744432,1,"SMD","comp","DIN","daily","flux",39.4459347541089,20.8725350898198,49.2270613224716,3.46862830522091,175.406693906991
2019-01-21,1.27215563644711,21.4486993816473,1,"SMD","comp","DIN","daily","flux",41.9689933995936,22.1110540715154,52.3348845602586,3.69591180502951,186.529540412405
2019-01-22,1.27215563644711,21.3455651952802,1,"SMD","comp","DIN","daily","flux",42.0146957207548,22.2835713568389,52.4547618000263,3.69159677663075,186.881305289585
2019-01-23,1.17988940347402,19.3606015981506,1,"SMD","comp","DIN","daily","flux",38.333492184333,20.8307077549621,48.0731771003642,3.33992838442718,171.012808745637
2019-01-24,2.2814923062436,42.4007986596563,1,"SMD","comp","DIN","daily","flux",84.4499792912613,41.3850961664163,104.033756616699,7.60881084161662,372.306235369827
2019-01-25,6.40271737904148,127.937629995985,1,"SMD","comp","DIN","daily","flux",256.324302874507,152.019587718011,327.168358427553,21.6011561260826,1156.87384583032
2019-01-26,5.8155686237582,115.804683351327,1,"SMD","comp","DIN","daily","flux",233.390718088601,132.999432552568,295.417392380138,19.9820554203611,1047.59537860265
2019-01-27,5.64781183653441,111.992004367975,1,"SMD","comp","DIN","daily","flux",227.044218552257,127.898262151319,286.718924608659,19.5240075894716,1017.55265248651
2019-01-28,5.42413612023602,107.053376099507,1,"SMD","comp","DIN","daily","flux",218.318114190504,121.197915886073,274.907811915318,18.8758059593769,976.589603770591
2019-01-29,4.69719004226624,91.8836469458452,1,"SMD","comp","DIN","daily","flux",188.492294414492,100.189300232649,235.422514222437,16.5495219520728,838.631979419457
2019-01-30,4.11004128698296,79.4369448062492,1,"SMD","comp","DIN","daily","flux",163.924505519546,84.5860155935986,203.667950328767,14.5349626660373,726.793710221118
2019-01-31,3.43901413808778,65.1868387508457,1,"SMD","comp","DIN","daily","flux",135.315405484938,68.1810930178078,167.447114467827,12.0892414744458,598.344732534133
2019-02-01,2.8798248473418,53.2591428436705,1,"SMD","comp","DIN","daily","flux",111.210929026346,55.7007761098794,137.482838494803,9.9541590799458,491.434596896019
2019-02-02,2.32063555659582,41.4192366861164,1,"SMD","comp","DIN","daily","flux",87.0004222425274,44.1687435036403,107.794976670634,7.75438608617378,385.025519296079
2019-02-03,2.08018416157505,36.2774763442804,1,"SMD","comp","DIN","daily","flux",76.6517916006885,39.5682244889376,95.2424103744534,6.79574998402569,339.867026779233
2019-02-04,1.99630576796315,34.384347010066,1,"SMD","comp","DIN","daily","flux",73.0822646926636,38.1096017516493,90.9673537761405,6.45786175878291,324.419723091583
2019-02-05,2.21159364490036,38.56879666707,1,"SMD","comp","DIN","daily","flux",82.4618888236671,42.5639923461679,102.460217954981,7.31105016438005,365.625069432501
2019-02-06,2.43247341474502,42.8454323300987,1,"SMD","comp","DIN","daily","flux",92.1483772619148,47.2515816986757,114.366475815826,8.18721481325597,408.266754226682
2019-02-07,3.32717627993859,60.7414160454467,1,"SMD","comp","DIN","daily","flux",131.411704291999,67.0576875699153,162.961744235156,11.693844785033,581.903984800703
2019-02-08,3.74656824799807,68.8529742073608,1,"SMD","comp","DIN","daily","flux",149.843467251673,77.2834277430217,186.157734439376,13.2884585456491,664.326339173697
2019-02-09,3.38309520901319,61.2382511714198,1,"SMD","comp","DIN","daily","flux",134.061434332835,68.7406440219192,166.384045009586,11.9112796366227,593.961148308511
2019-02-10,2.9357437764164,51.9886638674906,1,"SMD","comp","DIN","daily","flux",114.486877632369,58.7384844468927,142.104380592015,10.170159613263,507.26991126321
2019-02-11,2.58904641615389,44.8199071357559,1,"SMD","comp","DIN","daily","flux",99.2850778602066,51.410136656121,123.430932558784,8.79353121570401,440.377216067497
2019-02-12,2.48559639736589,42.5322993679155,1,"SMD","comp","DIN","daily","flux",94.7758883031375,49.390394513529,117.956723532414,8.37656944584917,420.688614023063
2019-02-13,3.21533842178939,56.6524453410128,1,"SMD","comp","DIN","daily","flux",126.988278344921,65.5211890052911,157.774256271031,11.2601847124801,563.023760861173
2019-02-14,3.55085199623698,62.8987593932755,1,"SMD","comp","DIN","daily","flux",141.825076854366,73.5257235695371,176.353310686928,12.5563152905763,629.149789323138
2019-02-15,3.35513574447589,58.7519649461472,1,"SMD","comp","DIN","daily","flux",133.259849147423,69.0401791941642,165.684019363478,11.8005187847478,591.109040370339
2019-02-16,3.80248717707267,67.0600797336964,1,"SMD","comp","DIN","daily","flux",153.005470931298,79.9024724889674,190.498418936975,13.5137334885044,679.322216904158
2019-02-17,3.52289253169968,61.3243054462812,1,"SMD","comp","DIN","daily","flux",140.747764543059,73.2434556669669,175.129069709559,12.4455186571337,624.64405007469
2019-02-18,3.0755410991029,52.4127873340443,1,"SMD","comp","DIN","daily","flux",121.007446674442,62.9976866535779,150.577899468968,10.6984952210105,537.062363589209
2019-02-19,2.82390591826721,47.3134871005785,1,"SMD","comp","DIN","daily","flux",109.881801681804,57.5222979293031,136.86630811669,9.6971435768184,487.998355336366
2019-02-20,2.78755861436872,46.3490035797113,1,"SMD","comp","DIN","daily","flux",108.279736282783,56.8251063103424,134.930332781113,9.54783649851,481.024246868014
2019-02-21,2.82390591826721,46.762105122674,1,"SMD","comp","DIN","daily","flux",109.892186474674,57.7031119258665,136.953043512626,9.68823667369606,488.219117273143
2019-02-22,2.76519104273888,45.3848718414894,1,"SMD","comp","DIN","daily","flux",107.287678278348,56.5017598506196,133.777307176886,9.44929766481627,476.813928119053
2019-02-23,2.58904641615389,41.8335737060012,1,"SMD","comp","DIN","daily","flux",99.4786020335454,52.7858859067299,124.208209773773,8.73923103504553,442.505629198195
2019-02-24,2.9357437764164,48.0039394503949,1,"SMD","comp","DIN","daily","flux",114.827936244622,60.3605944389182,143.131944276741,10.1196915113178,510.212816091204
2019-02-25,3.88636557068457,65.1944569646897,1,"SMD","comp","DIN","daily","flux",156.872683471644,82.64853185008,195.619110193898,13.8145915020108,697.215787958325
2019-02-26,3.32717627993859,54.5935232204307,1,"SMD","comp","DIN","daily","flux",132.142874351856,69.2901060197775,164.642273387172,11.6552975607945,586.976238334859
2019-02-27,3.29921681540129,53.7513295102453,1,"SMD","comp","DIN","daily","flux",130.875336294333,68.6655923658832,163.079887916887,11.5412497546501,581.385829911017
2019-02-28,2.991662705491,47.8535777218089,1,"SMD","comp","DIN","daily","flux",117.205768276885,61.7246258262112,146.144042491753,10.3228485834433,520.892085087019
2019-03-01,2.50237207608827,38.7608063055402,1,"SMD","comp","DIN","daily","flux",95.4977960959139,51.1645811311002,119.447303353584,8.36184348680522,425.292570828622
2019-03-02,2.38773827148534,36.4755910761048,1,"SMD","comp","DIN","daily","flux",90.4000889445011,48.7702822386714,113.215874869332,7.89644384838222,402.93150486019
2019-03-03,2.35977880694804,35.7501891504957,1,"SMD","comp","DIN","daily","flux",89.1273177306693,48.1853986027677,111.665749870924,7.77950623049596,397.361890421991
2019-03-04,2.28988014560479,34.2957329053053,1,"SMD","comp","DIN","daily","flux",86.0079416507918,46.7286837400892,107.85688020426,7.49420989532101,383.688506485985
2019-03-05,2.24234905589138,33.2479614106006,1,"SMD","comp","DIN","daily","flux",83.8744066774084,45.7320280809765,105.251862914311,7.2990829248678,374.336571559536
2019-03-06,2.31783961014209,34.3393650595559,1,"SMD","comp","DIN","daily","flux",87.1410268278881,47.25342456971,109.238468239721,7.59809307135893,388.650669604168
2019-03-07,2.21718553780782,32.3862894851964,1,"SMD","comp","DIN","daily","flux",82.6718353293485,45.1519871693168,103.775680795839,7.19013267902594,369.046807901225
2019-03-08,2.0662044293064,29.6056056541758,1,"SMD","comp","DIN","daily","flux",76.0214780118844,42.0472849293245,95.6583392721202,6.58170490164629,339.901698040099
2019-03-09,1.92640710661991,27.0599123444146,1,"SMD","comp","DIN","daily","flux",69.8963854282376,39.1963448364855,88.1883807934762,6.02071902970362,313.072092833585
2019-03-10,1.97673414278704,27.7202648638671,1,"SMD","comp","DIN","daily","flux",72.0263954131603,40.1469967383498,90.7677161430168,6.21815004784948,322.359240859575
2019-03-11,2.505168022542,36.3707449965483,1,"SMD","comp","DIN","daily","flux",95.0632101024965,50.8329885260901,118.86146133576,8.32936410902951,423.257447347435
2019-03-12,2.8798248473418,42.3984398932832,1,"SMD","comp","DIN","daily","flux",111.474652755337,58.6773611151023,138.985634954811,9.81971330164513,495.392536291269
2019-03-13,2.991662705491,43.974844345479,1,"SMD","comp","DIN","daily","flux",116.304504628403,60.9918886900079,144.911434461543,10.2579397298508,516.62921182113
2019-03-14,3.27125735086399,48.299192760035,1,"SMD","comp","DIN","daily","flux",128.498503681536,67.0616132502522,159.968223188246,11.3516272548568,570.472284144717
2019-03-15,4.02616289337106,60.3154562234024,1,"SMD","comp","DIN","daily","flux",161.41830721038,84.6853494039319,201.136457494819,14.2349661494086,717.061453441348
2019-03-16,6.31883898542959,96.0766200159787,1,"SMD","comp","DIN","daily","flux",258.647247335775,148.618483151288,327.940156502028,22.0737492688515,1162.25501963882
2019-03-17,6.68231202441448,100.908313463613,1,"SMD","comp","DIN","daily","flux",273.264405397119,159.885967307336,347.782684611688,23.1553355595193,1230.98878193078
2019-03-18,6.12312273366849,91.7637687570839,1,"SMD","comp","DIN","daily","flux",249.973132705124,141.994180734361,316.202280564425,21.427952202103,1121.54907396073
2019-03-19,5.59189290745981,83.0413186411665,1,"SMD","comp","DIN","daily","flux",227.552861491129,125.832122481502,286.319531055547,19.7023523639121,1017.39015196878
2019-03-20,5.08862254578843,74.7577615304445,1,"SMD","comp","DIN","daily","flux",206.067891003291,111.289657045004,258.127258916137,17.9933810943401,918.605465068136
2019-03-21,4.69719004226624,68.2211794162575,1,"SMD","comp","DIN","daily","flux",189.164324546412,100.457254522756,236.223895848442,16.6135493490357,841.532268837897
2019-03-22,5.00474415217653,72.4128137156633,1,"SMD","comp","DIN","daily","flux",201.976762677622,108.436021186205,252.725520025048,17.6725823075244,899.715002429096
2019-03-23,5.42413612023602,78.1708034318997,1,"SMD","comp","DIN","daily","flux",219.329239514142,119.834042314141,275.337695821876,19.072919704481,979.131441740502
2019-03-24,5.06066308125113,72.1944894764576,1,"SMD","comp","DIN","daily","flux",203.761430079629,109.379626241505,254.95236705119,17.829558493216,907.650179422384
2019-03-25,4.72514950680354,66.6726639410718,1,"SMD","comp","DIN","daily","flux",189.291761005362,100.071345480455,236.190499275837,16.6502471346787,841.644259516474
2019-03-26,4.30575753874405,59.9399402542153,1,"SMD","comp","DIN","daily","flux",171.185187380347,89.0075722998952,212.97020469296,15.1411226934564,759.652079390623
2019-03-27,3.83044664160997,52.420220585344,1,"SMD","comp","DIN","daily","flux",150.596436058515,77.1752583084506,186.88759865133,13.382836230716,667.176783001104
2019-03-28,3.43901413808778,46.2132173217339,1,"SMD","comp","DIN","daily","flux",133.551271766477,67.9119719652595,165.517398865823,11.8973922090112,591.146343601788
2019-03-29,3.13146002817749,41.3191335192769,1,"SMD","comp","DIN","daily","flux",120.115485794157,60.9083326080169,148.795439776047,10.7099503651603,531.507705300165
2019-03-30,2.9077843118791,37.7241469209718,1,"SMD","comp","DIN","daily","flux",110.314651494799,55.9255749689056,136.649166978789,9.83678613400368,488.126696871429
2019-03-31,2.79594645372991,35.8120520317896,1,"SMD","comp","DIN","daily","flux",105.343792580797,53.3660401085827,130.475499680291,9.39571590836233,466.092941708214
2019-04-01,2.74561941756277,34.8162844782667,1,"SMD","comp","DIN","daily","flux",103.021563918478,52.0889693417483,127.558124647938,9.19415439529671,455.720441863999
2019-04-02,2.5526991122554,31.7883167031296,1,"SMD","comp","DIN","daily","flux",94.619188838703,47.9779088850251,117.210690280644,8.43669959782667,418.685617339738
2019-04-03,2.60582209487627,32.3047375474121,1,"SMD","comp","DIN","daily","flux",96.7261450563313,48.7796792611827,119.711832206578,8.63928777737082,427.749886581009
2019-04-04,2.54710721934794,31.2321917937804,1,"SMD","comp","DIN","daily","flux",94.068907182724,47.3685364681506,116.394192100948,8.40587085779804,415.929977824889
