"Sample","Site","Location","Date","Time","CArea.km2","Cond.uScm","Sp_Cond.uScm","Temp.C","DO.mgL","DO.pct","pH","TSS.mgL","Chl.mgL","UNH_ID","PO4.ugL","NH4.ugL","Cl.mgL","NO3.mgL","SO4.mgL","Br.mgL","DOC.mgL","TDN.mgL","DIN.mgL","DON.mgL","TDP.mgL","Q_est.m3s","CH4.mM","CH4.uatm","N2O.mM","N2O.uatm","CO2.ppm","Gas_Flag","AFDM.pct","AFDM.mgL","Ash.pct","Ash.mgL","PC.mgL","PN.mgL","TN.mgL","NAr_sat","NAr_calc.A","NAr_calc.B","NAr_calc.C","NArcalc.mean","N2.mM.A","N2.mM.B","N2.mM.C","N2.mM.mean","Notes","DateTime","Year","DateTime15","NArDisEq","DOCtoDON","DOCtoTDN","Discharge.m3s","SArea.km2","Sp_CondCA","TempCA","DO.mgLCA","DO.pctCA","TSSCA","ChlCA","PO4CA","NH4CA","ClCA","NO3CA","SO4CA","BrCA","DOCCA","TDNCA","DONCA","DINCA","TDPCA","N2OCA","CH4CA","AFDM.mgLCA","Ash.mgLCA","PCCA","PNCA","TNCA","NArCA","N2CA","DOCtoDONCA","DOCtoTDNCA","TSS.kgkm2Day","Chl.kgkm2Day","PO4.kgkm2Day","NH4.kgkm2Day","Cl.kgkm2Day","NO3.kgkm2Day","SO4.kgkm2Day","Br.kgkm2Day","DOC.kgkm2Day","TDN.kgkm2Day","DON.kgkm2Day","DIN.kgkm2Day","TDP.kgkm2Day","AFDM.kgkm2Day","Ash.kgkm2Day","PC.kgkm2Day","PN.kgkm2Day","TN.kgkm2Day","DOCtoDON.kgkm2Day","DOCtoTDN.kgkm2Day"
"PD","PD","OUT",2018-04-10,"9:30",63.9,NA,272.3,6.7,9.17,75.1,7.234,2.857142857,NA,168916,NA,8.703914184,64.4966,0.0702,2.8846,0.0279,5.248212928,0.355834756,0.078903914,0.276930842,NA,NA,0.639833923,15.51459282,0.028877551,0.700218345,638.2995229,NA,NA,NA,NA,NA,NA,NA,NA,26.39373625,28.00127845,28.23931731,27.39456522,27.87838699,1.3737745,1.40812403,1.31053108,1.3641432,NA,2018-04-10 08:30:00,2018,2018-04-10 08:30:00,1.48465074,18.9513486114342,18.9513486114342,2.26972913238781,0.162161,17399.97,428.13,585.963,4798.89,182.5714285623,NA,NA,556.1801163576,4121.33274,4.48578,184.32594,1.78281,335.3608060992,22.7378409084,17.6958808038,5.0419601046,NA,44.7439522455,991.382481198,NA,NA,NA,NA,NA,1781.428928661,87.16875048,1210.99117627064,1210.99117627064,8.76837008846417,NA,NA,26711.6992755762,197.93552039657,0.215438853084337,8.85263412545694,0.0856231339181338,16.1063956403235,1.09203179088582,0.849881239090593,0.24215055179523,NA,NA,NA,NA,NA,NA,58.1603534081028,58.1603534081028
"WB","PD","UP_2",2018-04-10,"9:45",6,NA,618,5.1,10,78.5,7.129,4.225352113,NA,168917,NA,14.68955786,198.4912,1.5538,5.4781,0.0029,4.012952189,1.334666092,1.568489558,NA,NA,NA,0.793295875,19.23571424,0.042676496,1.034813004,1223.984756,NA,NA,NA,NA,NA,NA,NA,NA,26.32505288,26.33492135,26.43897933,26.82089276,26.53159781,1.17888303,1.20651079,1.34207027,1.24248803,NA,2018-04-10 08:45:00,2018,2018-04-10 08:45:00,0.20654493,NA,NA,0.213120106327494,0.162161,3708,30.6,60,471,25.352112678,NA,NA,88.13734716,1190.9472,9.3228,32.8686,0.0174,24.077713134,8.007996552,NA,9.410937348,NA,6.208878024,115.41428544,NA,NA,NA,NA,NA,159.18958686,7.45492818,NA,NA,12.9673078789487,NA,NA,45081.2179155898,609.155505346634,4.7685027054479,16.8119028644061,0.00889989564023613,12.3154674797783,4.09599618391786,NA,4.81358392379314,NA,NA,NA,NA,NA,NA,NA,NA
"PD_UP","PD","UP_1",2018-04-10,"10:00",55.7,NA,237.2,7.1,10.3,85.2,7.184,2.105263158,NA,168918,NA,2.5,50.6843,0.0129,2.6335,0.0094,5.167989989,0.247304148,0.0154,0.231904148,NA,NA,0.199001131,4.825348289,0.028737833,0.696830469,950.8814843,NA,NA,NA,NA,NA,NA,NA,NA,26.41110507,26.58788361,26.38354467,26.91694597,26.62945808,1.20782384,1.1371259,1.33995626,1.228302,NA,2018-04-10 09:00:00,2018,2018-04-10 09:00:00,0.218353009999998,22.2850260919007,22.2850260919007,1.97846498707357,0.162161,13212.04,395.47,573.71,4745.64,117.2631579006,NA,NA,139.25,2823.11551,0.71853,146.68595,0.52358,287.8570423873,13.7748410436,12.9170610436,0.85778,NA,38.8134571233,268.7718996973,NA,NA,NA,NA,NA,1483.260815056,68.4164214,1241.27595331887,1241.27595331887,6.46090427635653,NA,NA,7672.32382778977,155.546545033938,0.0395891909513952,8.08202592019374,0.0288479375924895,15.8601970937535,0.758959002964659,0.711697488185474,0.047261514779185,NA,NA,NA,NA,NA,NA,68.3911746751225,68.3911746751225
"SMD_UP","SMD","UP",2018-04-10,"11:10",111.9,NA,586,6.7,8.97,73.8,6.967,2.352941176,NA,168921,NA,16.82728775,169.3216,0.2382,4.6602,NA,7.343498079,0.548655875,0.255027288,0.293628587,NA,NA,0.404604597,9.81078895,0.035658055,0.864630948,1299.461203,NA,NA,NA,NA,NA,NA,NA,NA,26.39373625,26.88129399,26.49299453,28.13012585,27.16813812,1.30473191,1.03052766,1.16425297,1.16650418,NA,2018-04-10 10:10:00,2018,2018-04-10 10:15:00,0.774401869999998,25.0094793358795,25.0094793358795,3.73900101155037,0.060809,65573.4,749.73,1003.743,8258.22,263.2941175944,NA,NA,1882.973499225,18947.08704,26.65458,521.47638,NA,821.7374350401,61.3945924125,32.8570388853,28.5375535272,NA,96.7522030812,1097.827283505,NA,NA,NA,NA,NA,3040.114655628,130.531817742,2798.56073768492,2798.56073768492,6.79282315793181,NA,NA,48579.5357229033,488.822966485443,0.687671452530761,13.4537636569431,NA,21.2003106240251,1.58394199202681,0.847691003051406,0.736250988975402,NA,NA,NA,NA,NA,NA,72.2011124346865,72.2011124346865
"SMD_SIDE","SMD","SIDE",2018-04-10,"11:35",113.1825,NA,586,7,8.95,73.9,6.254,NA,NA,168922,NA,15.9721958,151.2529,1.1617,4.3467,0.0054,5.736451461,1.449890217,1.177672196,0.272218021,NA,NA,0.984424993,23.87018316,0.095586977,2.317778067,6205.203206,NA,NA,NA,NA,NA,NA,NA,NA,26.4067553,27.08510909,29.18802757,29.42669002,28.56660889,1.09454376,1.2478839,1.25118852,1.19787206,NA,2018-04-10 10:35:00,2018,2018-04-10 10:30:00,2.15985359,21.0730040572883,21.0730040572883,NA,0.060809,66324.945,792.2775,1012.983375,8364.18675,NA,NA,NA,1807.7730511335,17119.18135425,131.48411025,491.97037275,0.6111855,649.265917484632,164.102199485603,30.8103161618325,133.29188332377,NA,262.331916068227,2701.6870055067,NA,NA,NA,NA,NA,3233.24021069243,135.57815443095,2385.09528171404,2385.09528171404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMD_OUT","SMD","OUT",2018-04-10,"11:50",113.8,NA,585,6.9,8.72,71.6,6.888,1.739130435,NA,168923,NA,8.917687172,176.978,0.2695,4.6588,0.003,7.227045425,0.517578829,0.278417687,0.239161142,NA,NA,0.488318812,11.84067813,0.041416262,1.004255035,1632.464172,NA,NA,NA,NA,NA,NA,NA,NA,26.40241059,26.34483774,26.39135997,26.54772379,26.42797383,1.05808063,1.05970709,1.07037329,1.06272033,NA,2018-04-10 10:50:00,2018,2018-04-10 10:45:00,0.0255632400000003,30.218309565523,30.218309565523,3.80248717707267,0.060809,66573,785.22,992.336,8148.08,197.913043503,NA,NA,1014.8328001736,20140.0964,30.6691,530.17144,0.3414,822.437769365,58.9004707402,27.2165379596,31.6839327806,NA,114.284222983,1347.469171194,NA,NA,NA,NA,NA,3007.503421854,120.937573554,3438.84362855652,3438.84362855652,5.02078233575526,NA,NA,25744.915578439,510.926609261079,0.778032982607221,13.4497219271633,0.00866084952809522,20.864117652878,1.49422411896558,0.690446221276471,0.803777897689105,NA,NA,NA,NA,NA,NA,87.2387440467984,87.2387440467984
"SMD_DOWN","SMD","DOWN",2018-04-10,"12:00",114.9955,NA,585,6.9,9.88,81.2,6.952,2.631578947,NA,168924,NA,14.0482389,160.9026,0.2491,4.4825,NA,7.145959874,0.504191794,0.263148239,0.241043555,NA,NA,0.302776285,7.341671982,0.033567118,0.813930214,1324.463445,NA,NA,NA,NA,NA,NA,NA,NA,26.40241059,26.50733895,25.97294698,26.15755721,26.21261438,1.09491797,1.05528198,1.06693213,1.07237736,NA,2018-04-10 11:00:00,2018,2018-04-10 11:00:00,-0.189796209999997,29.645927990068,29.645927990068,NA,0.060809,67272.3675,793.46895,1136.15554,9337.6346,302.619736799739,NA,NA,1615.48425642495,18503.0749383,28.64537905,515.46732875,NA,821.753228690567,57.979787446927,27.7189241290025,30.2608633179245,NA,93.598311924037,844.259240406081,NA,NA,NA,NA,NA,3014.33269693529,123.31857070188,3409.14831218187,3409.14831218187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID_UP","ID","UP_1",2018-04-10,"12:45",337.8,NA,464,7,9.45,78.1,7.107,2.739726027,NA,168925,NA,11.26919005,173.7346,0.1133,4.7282,0.016,6.615453341,0.39303159,0.12456919,0.2684624,NA,NA,0.261807954,6.348278289,0.030034034,0.728260564,1110.336671,NA,NA,NA,NA,NA,NA,NA,NA,26.4067553,26.25466457,26.2125426,26.24134891,26.23618536,1.06007766,1.05859785,1.05960987,1.05942846,NA,2018-04-10 11:45:00,2018,2018-04-10 11:45:00,-0.17056994,24.6420107285043,24.6420107285043,10.459211626184,0.12961,156739.2,2364.6,3192.21,26382.18,925.4794519206,NA,NA,3806.73239889,58687.54788,38.27274,1597.18596,5.4048,2234.7001385898,132.766071102,90.68659872,42.079472382,NA,246.0064185192,2144.4484060242,NA,NA,NA,NA,NA,8862.583414608,357.874933788,8324.07122408874,8324.07122408874,7.32926092582352,NA,NA,30147.114523559,464.771368631298,0.303097921000918,12.6487872027938,0.0428028838130158,17.6975300453281,1.05143034260093,0.718185307210211,0.333245035390718,NA,NA,NA,NA,NA,NA,65.9218201332035,65.9218201332035
"ID","ID","OUT",2018-04-10,"13:10",387.5,NA,459,7.2,9.42,78.2,7.091,1.194029851,NA,168926,NA,10.62787108,120.6831,0.0666,3.464,NA,6.470534484,0.341491504,0.077227871,0.264263633,NA,NA,0.368714984,8.940543236,0.02999115,0.727220721,1206.683736,NA,NA,NA,NA,NA,NA,NA,NA,26.41545991,25.90654817,27.1609473,26.62114292,26.56287946,1.03766747,1.11313372,1.08858896,1.07979672,NA,2018-04-10 12:10:00,2018,2018-04-10 12:15:00,0.147419550000002,24.485149207042,24.485149207042,11.998059517899,0.12961,177862.5,2790,3650.25,30302.5,462.6865672625,NA,NA,4118.3000435,46764.70125,25.8075,1342.3,NA,2507.33211255,132.3279578,102.4021577875,29.9258000125,NA,281.7980293875,3464.46050395,NA,NA,NA,NA,NA,10293.11579075,418.421229,9487.99531772879,9487.99531772879,3.1942450613516,NA,NA,28431.4706885594,322.84904421841,0.178167003871678,9.26682434551792,NA,17.3098459829228,0.913551323052751,0.706952848706528,0.206598474346223,NA,NA,NA,NA,NA,NA,65.502187290836,65.502187290836
"MR","ID","UP_2",2018-04-10,"13:25",43.3,NA,390.2,6.9,8.02,65.9,6.904,2.028985507,NA,168927,NA,9.559006138,132.1676,0.002,3.622,0.001,4.994604927,0.23205249,0.011559006,0.220493484,NA,NA,0.404519952,9.808736484,0.029130705,0.706356773,1657.657318,NA,NA,NA,NA,NA,NA,NA,NA,26.40241059,26.41216254,26.39005353,26.3097361,26.37065072,1.09149306,1.09069747,1.08780726,1.08999926,NA,2018-04-10 12:25:00,2018,2018-04-10 12:30:00,-0.0317598699999984,22.6519388981127,22.6519388981127,1.34068639258072,0.12961,16895.66,298.77,347.266,2853.47,87.8550724531,NA,NA,413.9049657754,5722.85708,0.0866,156.8326,0.0433,216.2663933391,10.047872817,9.5473678572,0.5005049598,NA,30.5852482709,424.7182897572,NA,NA,NA,NA,NA,1141.849176176,47.196967958,980.828954288282,980.828954288282,5.42790193215087,NA,NA,25572.0643182949,353.572151665321,0.00535036047662697,9.68950282317145,0.00267518023831349,13.3614683988936,0.620782235499438,0.589859811073691,0.030922424425747,NA,NA,NA,NA,NA,NA,60.5980192997158,60.5980192997158
"PD","PD","OUT",2018-05-08,"9:30",63.9,NA,273.5,17.1,7.22,75,7.072,6,NA,168934,NA,19.77609194,55.7163,0.0404,1.8427,0.0033,7.369376446,0.388680803,0.060176092,0.328504711,NA,NA,2.271431023,54.89091715,0.024768906,0.5985601,1722.459361,NA,NA,NA,NA,NA,NA,NA,NA,26.87418627,26.87941172,26.8830817,26.88507087,26.88252143,1.053607197,1.083175563,1.083671306,1.073484689,NA,2018-05-08 08:30:00,2018,2018-05-08 08:30:00,0.00833516000000145,22.4330921269497,22.4330921269497,1.84005497582306,0.162161,17476.65,1092.69,461.358,4792.5,383.4,NA,NA,1263.692274966,3560.27157,2.58156,117.74853,0.21087,470.9031548994,24.8367033117,20.9914510329,3.8452522788,NA,38.24799039,3507.529605885,NA,NA,NA,NA,NA,1717.793119377,68.5956716271,1433.47458691209,1433.47458691209,14.9277699447054,NA,NA,49202.1584809438,138.620018095032,0.100513650961016,4.58456694618478,0.00821027346958797,18.3347260369698,0.967022934851227,0.817307125259989,0.149715809591238,NA,NA,NA,NA,NA,NA,55.8126730699147,55.8126730699147
"WB","PD","UP_2",2018-05-08,"9:40",6,NA,569,13.2,10.4,99.1,7.111,8.333333333,NA,168935,NA,23.23386564,155.0863,1.0489,3.6889,0.0051,5.902935624,1.133860562,1.072133866,0.061726696,NA,NA,1.580053233,38.18322908,0.038691965,0.935021768,1412.775838,NA,NA,NA,NA,NA,NA,NA,NA,26.68658721,26.83249666,26.83115532,26.84448806,26.83604668,1.121588179,1.104236765,1.119034457,1.114953134,NA,2018-05-08 08:40:00,2018,2018-05-08 08:45:00,0.14945947,95.6301893106347,95.6301893106347,0.172775115100757,0.162161,3414,79.2,62.4,594.6,49.999999998,NA,NA,139.40319384,930.5178,6.2934,22.1334,0.0306,35.417613744,6.803163372,0.370360176,6.432803196,NA,5.610130608,229.09937448,NA,NA,NA,NA,NA,161.01628008,6.689718804,573.781135863808,573.781135863808,20.7330138112615,NA,NA,57804.9668666859,385.848767995928,2.60962298250025,9.17784175817063,0.0126886044529996,14.686277498913,2.82100160315173,0.153573652889128,2.6674279502626,NA,NA,NA,NA,NA,NA,237.92424429963,237.92424429963
"PD_UP","PD","UP_1",2018-05-08,"10:00",55.7,NA,229.9,17.7,10.51,110.5,7.229,5.5,NA,168936,NA,13.29276624,43.3173,0.0091,1.6958,0.0027,7.709245672,0.383899719,0.022392766,0.361506953,NA,NA,0.358229,8.656885535,0.025691501,0.620855338,1121.823791,NA,NA,NA,NA,NA,NA,NA,NA,26.90391733,26.85396795,26.85006452,26.85144283,26.8518251,0.984765095,1.000950747,1.012658278,0.99945804,NA,2018-05-08 09:00:00,2018,2018-05-08 09:00:00,-0.0520922299999995,21.3253040032124,21.3253040032124,1.60392898518536,0.162161,12805.43,985.89,585.407,6154.85,306.35,NA,NA,740.407079568,2412.77361,0.50687,94.45606,0.15039,429.4049839304,21.3832143483,20.1359372821,1.2472770662,NA,34.5816423266,482.1885242995,NA,NA,NA,NA,NA,1495.64665807,55.669812828,1187.81943297893,1187.81943297893,13.68378911598,NA,NA,33071.8927265778,107.771781504298,0.0226404510828032,4.21908537870524,0.00671749647511744,19.1803076398053,0.955127781178175,0.899415437965905,0.0557123432122702,NA,NA,NA,NA,NA,NA,53.0565386934766,53.0565386934766
"SMD_UP","SMD","UP",2018-05-08,"11:15",111.9,NA,540,17.6,7.47,78,6.914,3.67816092,NA,168939,NA,17.39887252,139.5399,0.0655,2.2441,6e-04,12.01109295,0.572083187,0.082898873,0.489184314,NA,NA,1.252338488,30.26374453,0.029272083,0.707382913,880.067433,NA,NA,NA,NA,NA,NA,NA,NA,26.89894545,27.1493322,27.14810775,27.19275857,27.16339951,1.12474032,1.124629382,1.150022696,1.133130799,NA,2018-05-08 10:15:00,2018,2018-05-08 10:15:00,0.264454060000002,24.5533076312009,24.5533076312009,2.44409698475609,0.060809,60426,1969.44,835.893,8728.2,411.586206948,NA,NA,1946.933834988,15614.51481,7.32945,251.11479,0.06714,1344.041301105,64.0161086253,54.7397247366,9.2763838887,NA,79.1561479647,3386.513012907,NA,NA,NA,NA,NA,3039.584405169,126.7973364081,2747.51512393139,2747.51512393139,6.94117217168275,NA,NA,32833.9548978949,263.330096693919,0.123607092548093,4.23491108988055,0.00113227871036421,22.6665080591512,1.07959602199568,0.923154973643871,0.156441048351811,NA,NA,NA,NA,NA,NA,46.33531249972,46.33531249972
"SMD_SIDE","SMD","SIDE",2018-05-08,"11:50",113.1825,NA,552,19.5,7.11,77.2,6.576,NA,NA,168940,NA,2.5,141.6747,0.4489,2.7273,0.0359,9.751048863,0.816396581,0.4514,0.364996581,NA,NA,2.296511233,55.49700015,0.13510815,3.264994697,4754.85404,NA,NA,NA,NA,NA,NA,NA,NA,26.99457654,26.93366833,26.98921991,27.00776421,26.97688415,1.05917964,1.025171874,1.067787281,1.050712932,NA,2018-05-08 10:50:00,2018,2018-05-08 10:45:00,-0.0176923900000006,26.7154526113219,26.7154526113219,NA,0.060809,62476.74,2207.05875,804.727575,8737.689,NA,NA,NA,282.95625,16035.09673275,50.80762425,308.68263225,4.06325175,1103.6480879365,92.4018060290325,41.3112255290325,51.0905805,NA,369.540262293203,6281.28921947737,NA,NA,NA,NA,NA,3053.31119030737,118.92231642609,3023.72171518094,3023.72171518094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMD_OUT","SMD","OUT",2018-05-08,"12:05",113.8,NA,541,18,6.89,72.7,6.951,2.898550725,NA,168941,NA,15.66998566,143.6241,0.0671,2.3293,0.0128,11.85582275,0.579732921,0.082769986,0.496962936,NA,NA,1.520696736,36.74883264,0.03289687,0.794978731,1157.513003,NA,NA,NA,NA,NA,NA,NA,NA,26.91887336,27.23692249,27.1838503,27.24096175,27.22057818,1.164811484,1.165199775,1.175903066,1.168638108,NA,2018-05-08 11:05:00,2018,2018-05-08 11:00:00,0.301704820000001,23.8565532581287,23.8565532581287,2.48559639736589,0.060809,61565.8,2048.4,784.082,8273.26,329.855072505,NA,NA,1783.244368108,16344.42258,7.63598,265.07434,1.45664,1349.19262895,65.9736064098,56.5543821168,9.4192244068,NA,90.4685795878,4182.017154432,NA,NA,NA,NA,NA,3097.701796884,132.9910166904,2714.87576077504,2714.87576077504,5.46994546138043,NA,NA,29571.3185908842,271.037517875368,0.126626502442398,4.39569466675227,0.0241552791544366,22.3734928227945,1.09403207357593,0.937834253788156,0.156197821674907,NA,NA,NA,NA,NA,NA,45.0204455947486,45.0204455947486
"SMD_DOWN","SMD","DOWN",2018-05-08,"12:30",114.9955,NA,541,17.5,9.78,102.4,6.961,3.783783784,NA,168942,NA,24.74664164,177.6781,0.0964,2.8021,0.0064,11.45039499,0.574951837,0.121146642,0.453805196,NA,NA,1.351823321,32.66787377,0.027575193,0.666376217,2280.841765,NA,NA,NA,NA,NA,NA,NA,NA,26.89398027,27.06140195,27.08136776,27.13477992,27.09251654,1.090370217,1.086847144,1.139358239,1.1055252,NA,2018-05-08 11:30:00,2018,2018-05-08 11:30:00,0.198536269999998,25.2319609623862,25.2319609623862,NA,0.060809,62212.5655,2012.42125,1124.65599,11775.5392,435.118108132972,NA,NA,2845.75242871262,20432.18194855,11.0855662,322.22889055,0.7359712,1316.74389707254,66.1168739717335,52.185555416618,13.931318670111,NA,76.6302662620235,3756.65847811804,NA,NA,NA,NA,NA,3115.51748577557,127.1304231366,2901.56196685008,2901.56196685008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID_UP","ID","UP_1",2018-05-08,"13:20",337.8,NA,426.1,18.4,8.69,92.6,6.989,4.230769231,NA,168943,NA,2.5,103.8443,0.0041,2.0068,0.0042,10.00983254,0.448061867,0.0066,0.441461867,NA,NA,0.734264949,17.74409,0.024402435,0.589704032,2023.512093,NA,NA,NA,NA,NA,NA,NA,NA,26.9389096,27.12415453,27.10866014,27.15034058,27.12771842,0.973847055,0.962027223,1.013137002,0.98300376,NA,2018-05-08 12:20:00,2018,2018-05-08 12:15:00,0.188808820000002,22.6742857951081,22.6742857951081,8.09554798184862,0.12961,143936.58,6215.52,2935.482,31280.28,1429.1538462318,NA,NA,844.5,35078.60454,1.38498,677.89704,1.41876,3381.321432012,151.3552986726,149.1258186726,2.22948,NA,199.2020220096,5993.953602,NA,NA,NA,NA,NA,9163.743282276,332.058670128,7659.37374158751,7659.37374158751,8.76031425327754,NA,NA,5176.54933119983,215.022056685566,0.00848954090316771,4.15531967914072,0.00869660287641571,20.7265567761437,0.927765743181998,0.914099652947631,0.0136660902343675,NA,NA,NA,NA,NA,NA,46.9498235872402,46.9498235872402
"ID","ID","OUT",2018-05-08,"13:45",387.5,NA,424.8,18.5,8.5,90.7,7.038,5.25,NA,168944,NA,8.754438252,104.8815,0.014,1.9194,NA,9.932197435,0.432188668,0.022754438,0.40943423,NA,NA,1.004044409,24.26352282,0.024758925,0.598318884,1825.040142,NA,NA,NA,NA,NA,NA,NA,NA,26.94393571,27.07928187,27.10017251,27.07856736,27.08600725,0.93330132,0.977259219,0.949111435,0.953223991,NA,2018-05-08 12:45:00,2018,2018-05-08 12:45:00,0.14207154,24.2583465359015,24.2583465359015,9.28663363814784,0.12961,164610,7168.75,3293.75,35146.25,2034.375,NA,NA,3392.34482265,40641.58125,5.425,743.7675,NA,3848.7265060625,167.47310885,158.655764125,8.817344725,NA,231.84856755,9402.11509275,NA,NA,NA,NA,NA,10495.827809375,369.3742965125,9400.10928266183,9400.10928266183,10.8707535955196,NA,NA,18127.1125913683,217.169703472094,0.028988676254719,3.97434751452198,NA,20.5658039957976,0.894898384115018,0.847782595790726,0.0471157883242912,NA,NA,NA,NA,NA,NA,50.2298110145738,50.2298110145738
"MR","ID","UP_2",2018-05-08,"13:55",43.3,NA,382.3,18.9,6.47,69.6,6.845,7,NA,168945,NA,2.5,91.4558,0.01,1.0085,0.0044,8.483008859,0.417462929,0.0125,0.404962929,NA,NA,1.239798383,29.96070303,0.019571287,0.472955555,3476.657372,NA,NA,NA,NA,NA,NA,NA,NA,26.96410885,26.94617592,26.94868439,26.95181143,26.94889058,1.064172212,1.057911715,1.051396432,1.057826787,NA,2018-05-08 12:55:00,2018,2018-05-08 13:00:00,-0.0152182699999983,20.9476182917474,20.9476182917474,1.03770641685626,0.12961,16553.59,818.37,280.151,3013.68,303.1,NA,NA,108.25,3960.03614,0.433,43.66805,0.19052,367.3142835947,18.0761448257,17.5348948257,0.54125,NA,20.4789755315,1297.298441199,NA,NA,NA,NA,NA,1166.886962114,45.8038998771,907.031872032662,907.031872032662,14.4943381273595,NA,NA,5176.54933119983,189.370184129738,0.0207061973247993,2.08822000020601,0.00911072682291169,17.5650855342475,0.864406978366268,0.838524231710269,0.0258827466559991,NA,NA,NA,NA,NA,NA,43.3745517833497,43.3745517833497
"PD","PD","OUT",2018-06-05,"9:50",63.9,NA,341.4,17.5,4.41,46.1,7.031,6.35359116,NA,168952,NA,59.64709395,69.1601,0.1949,1.2449,0.0581,7.889078835,0.614166592,0.254547094,0.359619498,NA,NA,1.098416353,26.49902871,0.030750102,0.741838769,2676.102471,NA,NA,NA,NA,NA,NA,NA,NA,26.89398027,27.50892719,27.4930813,27.6193125,27.54044033,0.839920084,0.849809413,0.86925718,0.852995559,NA,2018-06-05 08:50:00,2018,2018-06-05 08:45:00,0.646460059999999,21.9372944984201,21.9372944984201,0.18728545297593,0.162161,21815.46,1118.25,281.799,2945.79,405.994475124,NA,NA,3811.449303405,4419.33039,12.45411,79.54911,3.71259,504.1121375565,39.2452452288,22.9796859222,16.2655593066,NA,47.4034973391,1693.287934569,NA,NA,NA,NA,NA,1759.834137087,54.5064162201,1401.79311844904,1401.79311844904,1.60892646547533,NA,NA,15104.4953362798,17.5134837043749,0.0493547287233922,0.315247315483586,0.0147127231340641,1.99775959866024,0.155526041760545,0.0910668176882118,0.0644592240723336,NA,NA,NA,NA,NA,NA,5.55520379114771,5.55520379114771
"WB","PD","UP_2",2018-06-05,"10:25",6,NA,614,12.8,9.16,86.8,7.269,8.865248227,NA,168953,NA,54.50018651,153.9438,1.301,3.8122,0.0839,4.923708349,1.492927779,1.355500187,0.137427593,NA,NA,2.290714446,55.26293167,0.043207153,1.042362113,1450.87553,NA,NA,NA,NA,NA,NA,NA,NA,26.66787769,28.33984505,28.27261816,27.28900935,27.96715752,1.127691908,1.104720666,0.900754454,1.044389009,NA,2018-06-05 09:25:00,2018,2018-06-05 09:30:00,1.29927983,35.8276547054128,35.8276547054128,0.0175854885423409,0.162161,3684,76.8,54.96,520.8,53.191489362,NA,NA,327.00111906,923.6628,7.806,22.8732,0.5034,29.542250094,8.957566674,0.824565558,8.133001122,NA,6.254172678,331.57759002,NA,NA,NA,NA,NA,167.80294512,6.266334054,214.965928232477,214.965928232477,2.24495598414119,NA,NA,13801.1386381495,38.9833478073276,0.329453576547631,0.965367351664011,0.0212460838373145,1.24683576130321,0.378055646670915,0.034800931614283,0.343254715309864,NA,NA,NA,NA,NA,NA,9.07267408302213,9.07267408302213
"PD_UP","PD","UP_1",2018-06-05,"10:45",55.7,NA,283,17.1,8.11,84.1,7.288,5.250596659,NA,168954,NA,35.38310176,73.3632,0.148,1.1445,0.0678,8.422091991,0.522647041,0.183383102,0.339263939,NA,NA,0.533760363,12.87683959,0.034205892,0.82520886,1372.24486,NA,NA,NA,NA,NA,NA,NA,NA,26.87418627,27.26702103,27.00781117,27.00758068,27.09413763,0.781063559,0.78068109,0.785924062,0.782556237,NA,2018-06-05 09:45:00,2018,2018-06-05 09:45:00,0.21995136,24.8246012111532,24.8246012111532,0.163251951968064,0.162161,15763.1,952.47,451.727,4684.37,292.4582339063,NA,NA,1970.838768032,4086.33024,8.2436,63.74865,3.77646,469.1105238987,29.1114401837,18.8970014023,10.2144387814,NA,45.964133502,717.239965163,NA,NA,NA,NA,NA,1509.143465991,43.5883824009,1382.73028746123,1382.73028746123,1.32961402637709,NA,NA,8960.09948053864,18.5778390676242,0.0374781931814369,0.289822919568611,0.0171690641736582,2.13273507182791,0.132350451137192,0.0859121584144406,0.0464382927227509,NA,NA,NA,NA,NA,NA,6.28635945840358,6.28635945840358
