"Date","Site","Sp_CondCA.UP","TempCA.UP","DO.mgLCA.UP","DO.pctCA.UP","TSSCA.UP","ChlCA.UP","PO4CA.UP","NH4CA.UP","ClCA.UP","NO3CA.UP","SO4CA.UP","BrCA.UP","DOCCA.UP","TDNCA.UP","DONCA.UP","DINCA.UP","TDPCA.UP","N2OCA.UP","CH4CA.UP","AFDM.mgLCA.UP","Ash.mgLCA.UP","PCCA.UP","PNCA.UP","TNCA.UP","NArCA.UP","N2CA.UP","Sample","Location","Time","CArea.km2","Cond.uScm","Sp_Cond.uScm","Temp.C","DO.mgL","DO.pct","pH","TSS.mgL","Chl.mgL","UNH_ID","PO4.ugL","NH4.ugL","Cl.mgL","NO3.mgL","SO4.mgL","Br.mgL","DOC.mgL","TDN.mgL","DIN.mgL","DON.mgL","TDP.mgL","Q_est.m3s","CH4.mM","CH4.uatm","N2O.mM","N2O.uatm","CO2.ppm","Gas_Flag","AFDM.pct","AFDM.mgL","Ash.pct","Ash.mgL","PC.mgL","PN.mgL","TN.mgL","NAr_sat","NAr_calc.A","NAr_calc.B","NAr_calc.C","NArcalc.mean","N2.mM.A","N2.mM.B","N2.mM.C","N2.mM.mean","Notes","DateTime","Year","DateTime15","Sp_CondCA.OUT","TempCA.OUT","DO.mgLCA.OUT","DO.pctCA.OUT","TSSCA.OUT","ChlCA.OUT","PO4CA.OUT","NH4CA.OUT","ClCA.OUT","NO3CA.OUT","SO4CA.OUT","BrCA.OUT","DOCCA.OUT","TDNCA.OUT","DONCA.OUT","DINCA.OUT","TDPCA.OUT","N2OCA.OUT","CH4CA.OUT","AFDM.mgLCA.OUT","Ash.mgLCA.OUT","PCCA.OUT","PNCA.OUT","TNCA.OUT","NArCA.OUT","N2CA.OUT","NArDisEq","Discharge.m3s","Runoff.mmd","SArea.km2","RSpCond","RTemp","RDO.mgL","RDO.pct","RTSS","RChl","RPO4","RNH4","RCl","RNO3","RSO4","RBr","RDOC","RTDN","RDON","RDIN","RTDP","RN2O","RCH4","RAFDM","RAsh","RPC","RPN","RTN","RNAr","RN2","RFlag","HL.myr","Month","Season"
2018-07-11,"PD",20310.65,1413.61,432.74,5036.77,139.5672514474,0,0,539.7308245757,4143.37257,12.01813,51.52951,4.02536,488.5502354274,33.705046692,21.147185854,12.557860838,0,47.732908092,2196.731865963,0,0,0,0,0,0,0,"PD","OUT","10:50",63.9,NA,348.7,24.3,3.85,46,7.002,1.782820097,NA,168969,NA,31.67873332,72.4649,0.123,0.8255,0.0706,8.360036405,0.527418202,0.154678733,0.372739469,NA,NA,1.722230389,41.61905188,0.037753641,0.912346425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-11 09:50:00,"2018",2018-07-11 09:45:00,22281.93,1552.77,246.015,2939.4,113.9222041983,NA,NA,2024.271059148,4630.50711,7.8597,52.74945,4.51134,534.2063262795,33.7020231078,23.8180520691,9.8839710387,NA,58.2989365575,2659.457415132,NA,NA,NA,NA,NA,NA,NA,NA,0.163013783063113,0.220413002451533,0.162161,-0.0970564703739171,-0.0984429934706177,0.431494661921708,0.416411708297183,0.183746881758756,NA,NA,-2.75051964234088,-0.117569572074471,0.346013065260569,-0.0236745895701318,-0.120729574497685,-0.0934521929196462,8.97071654470871e-05,-0.126298895443566,0.212925579745941,NA,-0.221357316950711,-0.210642708078599,NA,NA,NA,NA,NA,NA,NA,0,31.7018436163956,"July","Summer"
2018-07-11,"SMD",72399.3,2752.74,301.011,3614.37,327.83203125,0,0,1041.8474025123,9109.8909,20.0301,75.54369,6.08736,1045.9723924662,64.5511693296,43.4792219178,21.0719474118,0,125.8082407824,3250.052269899,0,0,0,0,0,0,0,"SMD_OUT","OUT","13:30",113.8,NA,642,25.5,2.53,31,7.029,2.455357143,NA,168976,NA,24.7607298,148.2139,0.2919,1.1467,0.0978,13.04966566,0.820627759,0.31666073,0.50396703,NA,NA,1.048425966,25.33603805,0.050924613,1.230633335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-11 12:30:00,"2018",2018-07-11 12:30:00,73059.6,2901.9,287.914,3527.8,279.4196428734,NA,NA,2817.77105124,16866.74182,33.21822,130.49446,11.12964,1485.051952108,93.3874389742,57.351448014,36.035991074,NA,140.046073523,2883.24113009,NA,NA,NA,NA,NA,NA,NA,NA,0.399820342883377,0.303554284930789,0.060809,-0.00912025392510685,-0.054186011029011,0.0435100378391489,0.0239516153575866,0.1476743690725,NA,NA,-1.70459094532007,-0.851475720746557,-0.658415085296628,-0.727403837434999,-0.828319665667876,-0.419781212969241,-0.446719555107689,-0.319054147804812,-0.710140518565471,NA,-0.11317090718426,0.112863150911847,NA,NA,NA,NA,NA,NA,NA,1,207.349805673012,"July","Summer"
2018-08-07,"ID",206763.8,10652.62,2453.11,31379.75,3239.1070162148,0,0,0,0,0,0,0,0,0,0,0,0,289.9282859576,35587.554515008,0,0,0,0,0,10363.593484261,281.2537087098,"ID","OUT","14:30",387.5,NA,539,29,6.16,80.4,7.216,4.745762712,NA,168995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.131389069,27.38732589,0.034010287,0.823280722,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.51317474,27.55037713,27.55466961,27.53996505,27.54833726,0.754527719,0.754710591,0.754084135,0.754440815,NA,2018-08-07 13:30:00,"2018",2018-08-07 13:30:00,208862.5,11237.5,2387,31155,1838.9830509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.021279775,10612.588782375,NA,NA,NA,NA,NA,10674.98068825,292.3458158125,0.0351625200000001,1.10490604599861,0.246358406127174,0.12961,-0.0101502293921857,-0.0549048027621373,0.0269494641495898,0.00716226228698432,0.432256161437659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.100345482750361,0.701789321379207,NA,NA,NA,NA,NA,-0.0300462580341363,-0.0394380829806051,0,268.83972738687,"August","Summer"
2018-08-07,"IP",65963.8896,2532.54219,310.187338,3818.445395,1596.25567260363,0,0,0,0,0,0,0,0,0,0,0,0,164.500564815054,2549.57558582003,0,0,0,0,0,2721.90356859862,84.1437140664289,"IP04","OUT","11:35",104.443153,NA,694,26.7,3.25,40.6,6.905,15.60574949,NA,168989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.414631244,58.45053181,0.082009092,1.985178926,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.38098535,27.69899966,27.70718833,27.71210654,27.70609818,0.769307076,0.77529414,0.781143429,0.775248215,NA,2018-08-07 10:35:00,"2018",2018-08-07 10:30:00,72483.548182,2788.6321851,339.44024725,4240.3920118,1629.91368166374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.338346300594,6104.7578367632,NA,NA,NA,NA,NA,2893.71225124676,80.9693679322219,0.325112830000002,0.204001654904343,0.16875920036362,0.020288,-0.0988367820869072,-0.101119734988502,-0.0943072320057112,-0.110502200019021,-0.0210856002818212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.260411151376297,-1.39442120120541,NA,NA,NA,NA,NA,-0.0631207823194828,0.0377252914186907,0,317.103518782697,"August","Summer"
2018-08-07,"PD",22174.86,1523.04,331.185,3979.06,577.0433546668,0,0,0,0,0,0,0,0,0,0,0,0,91.7816804321,3131.740716153,0,0,0,0,0,1702.997402949,51.7588243629,"PD","OUT","9:55",63.9,NA,485,23.9,2.94,35.7,6.885,5.479452055,NA,168985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.319559007,7.735505765,0.062771546,1.519499202,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.20973258,28.01405412,28.02410618,28.03865536,28.02560522,0.910444398,0.91084146,0.911416159,0.910900673,NA,2018-08-07 08:55:00,"2018",2018-08-07 09:00:00,30991.5,1527.21,187.866,2281.23,350.1369863145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.0959990078,494.2988183835,NA,NA,NA,NA,NA,1790.836173558,58.2065530047,0.815872639999998,0.0370634959479512,0.0501140226901875,0.162161,-0.397596196774185,-0.00273794516230671,0.432746048281172,0.426691228581625,0.393222392246977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0579017354082063,0.842164833176007,NA,NA,NA,NA,NA,-0.0515789222325845,-0.124572548182173,0,7.20786384034748,"August","Summer"
2018-08-07,"SMD",74973,2942.97,254.013,3155.58,1046.5467626334,0,0,0,0,0,0,0,0,0,0,0,0,165.3491662587,2675.91139587,0,0,0,0,0,3112.758146046,89.2996515555,"SMD_OUT","OUT","12:45",113.8,NA,636,27.3,2.76,34.9,6.944,12.5,NA,168992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.824345428,19.95477727,0.060146703,1.455960123,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.41503631,27.76203116,27.78643031,28.26689221,27.93845123,0.805931957,0.809858793,0.846066942,0.820619231,NA,2018-08-07 11:45:00,"2018",2018-08-07 11:45:00,72376.8,3106.74,314.088,3971.62,1422.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.6882619974,2270.853653326,NA,NA,NA,NA,NA,3179.395749974,93.3864684878,0.523414919999997,0.222277743071528,0.16875920036362,0.060809,0.0346284662478492,-0.0556478659313549,-0.236503643514308,-0.258602222095463,-0.359232144028231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00205078589975764,0.151371881434178,NA,NA,NA,NA,NA,-0.0214078964061653,-0.0457652058111338,0,115.274891965066,"August","Summer"
2018-09-05,"ID",201090.9,9843.65,2420.107,29824.98,336.8133400668,0,0,0,0,0,0,0,0,0,0,0,0,247.0373772703,8457.005560953,0,0,0,0,0,10462.167847063,155.4431000274,"ID","OUT","16:00",387.5,NA,524,27.1,5.98,75,7.214,1.740294511,NA,169011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.203204764,29.2244865,0.027738084,0.673726771,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.4036525,27.43594544,27.43677064,27.45259945,27.44177184,0.38688746,0.386804185,0.384691565,0.386127736,NA,2018-09-05 15:00:00,"2018",2018-09-05 15:00:00,203050,10501.25,2317.25,29062.5,674.3641230125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.0691237625,11324.48851875,NA,NA,NA,NA,NA,10633.686588,149.6244977,0.0381193400000015,0.993059728458874,0.22142028526154,0.12961,-0.00974236029576677,-0.0668044881725781,0.0425010133849455,0.0255651470679947,-1.00218947052024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0568000949785301,-0.339065989389496,NA,NA,NA,NA,NA,-0.0163941874613634,0.0374323615932413,0,241.625889952003,"September","Fall"
2018-09-05,"IP",67239.97675,2365.669255,391.6605945,4662.626125,2196.49378859237,0,0,0,0,0,0,0,0,0,0,0,0,136.874095302294,1586.88896420855,0,0,0,0,0,2664.45278619572,53.883983357093,"IP04","OUT","11:45",104.443153,NA,683,23.7,3.84,45.4,6.907,22.73504274,NA,169005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.221676854,29.67315272,0.065299099,1.586041454,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.21513785,27.15042945,27.14926332,27.14945472,27.14971583,0.557387739,0.553893254,0.557173767,0.556151587,NA,2018-09-05 10:45:00,"2018",2018-09-05 10:45:00,71334.673499,2475.3027261,401.06170752,4741.7191462,2374.51954735536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.651170244464,3099.15762952733,NA,NA,NA,NA,NA,2835.60192433921,58.0862252922338,-0.0654220199999997,0.248907679568821,0.205907452015989,0.020288,-0.0608967603338738,-0.0463435329635712,-0.0240032138847197,-0.0169631917892624,-0.0810499714078783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.210244859544936,-0.952976987947615,NA,NA,NA,NA,NA,-0.0642342544143386,-0.0779868464306406,0,386.906180149958,"September","Fall"
2018-09-05,"PD",22511.17,1398.87,308.012,3560.43,150.1031833896,0,0,0,0,0,0,0,0,0,0,0,0,97.2271976988,2883.222984912,0,0,0,0,0,1671.359492388,33.4775352383,"PD","OUT","10:00",63.9,NA,378.9,23.4,3.47,40.7,6.948,13.64452424,NA,169001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.415202202,10.08479314,0.040434591,0.982110604,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.19894523,27.1916913,27.19377189,27.19814397,27.19453572,0.584555083,0.585026419,0.587667302,0.585749601,NA,2018-09-05 09:00:00,"2018",2018-09-05 09:00:00,24211.71,1495.26,221.733,2600.73,871.885098936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7568675956,644.418281646,NA,NA,NA,NA,NA,1737.730832508,37.4293995039,-0.00440950999999856,0.0232876832947304,0.0314875717787904,0.162161,-0.0755420531229606,-0.0689056166763171,0.280115709777541,0.269546094151549,-4.80857167214756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354533823035665,0.776493776229497,NA,NA,NA,NA,NA,-0.0397109900187722,-0.118045257438154,0,4.52883480234222,"September","Fall"
2018-09-05,"SMD",73965.9,2696.79,275.274,3267.48,535.6914894117,0,0,0,0,0,0,0,0,0,0,0,0,139.9206038379,1744.19342394,0,0,0,0,0,3039.747381924,63.5774122845,"SMD_OUT","OUT","13:35",113.8,NA,635,23.6,2.14,25.3,6.931,1.538461538,NA,169008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.779270301,18.92759659,0.051336959,1.246916828,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.20973258,27.1936372,27.17262924,27.18773746,27.18466797,0.580053228,0.572065997,0.578727998,0.576949074,NA,2018-09-05 12:35:00,"2018",2018-09-05 12:30:00,72263,2685.68,243.532,2879.14,175.0769230244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.8991350264,2153.960491942,NA,NA,NA,NA,NA,3093.615214986,65.6568046212,-0.0250646100000012,0.271206806011801,0.205907452015989,0.060809,0.023022771304074,0.00411971269546391,0.1153105632933,0.118850000612093,0.673175836307068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0141403848627766,-0.234932125289389,NA,NA,NA,NA,NA,-0.0177211545216972,-0.032706463852209,0,140.649868183791,"September","Fall"
2018-10-17,"ID",142618.45,4318.56,3322.178,30425.01,2766.8719130191,0,0,0,0,0,0,0,0,0,0,0,0,158.1366640746,4873.383230317,0,0,0,0,0,10254.850340145,389.6568524647,"ID","OUT","16:00",387.5,NA,388.8,11.6,8.76,80.5,7.176,9.696969697,NA,169029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667514188,16.21316668,0.017705672,0.430050801,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.58484478,26.85394162,26.82802546,26.8206978,26.83422163,1.009271826,1.007740489,1.009402976,1.008805097,NA,2018-10-17 15:00:00,"2018",2018-10-17 15:00:00,150660,4495,3394.5,31193.75,3757.5757575875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.6446853875,6282.6020885,NA,NA,NA,NA,NA,10398.260881625,390.9119750875,0.249376849999997,5.18560199502416,1.15622196740668,0.12961,-0.0563850609791369,-0.0408562113297024,-0.021769453653597,-0.0252667131415898,-0.358059164179878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0538016997050499,-0.289166435632712,NA,NA,NA,NA,NA,-0.0139846547461142,-0.00322109726766232,0,1261.7324628893,"October","Fall"
2018-10-17,"IP",47902.3484,981.6055,694.976694,6164.48254,2444.39016624323,0,0,0,0,0,0,0,0,0,0,0,0,51.7272137894517,2221.05801370973,0,0,0,0,0,2631.41088198697,96.1868987420626,"IP04","OUT","11:25",104.443153,NA,487,10.1,7.17,63.8,6.862,11.9047619,NA,169023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945735369,22.97084532,0.025802757,0.626719873,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.54402071,26.8557342,26.85896166,26.89426902,26.86965496,0.997217685,1.004207287,1.013852131,1.005092368,NA,2018-10-17 10:25:00,"2018",2018-10-17 10:30:00,50863.815511,1054.8758453,748.85740701,6663.4731614,1243.37086855027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.4565995838796,2399.14751229609,NA,NA,NA,NA,NA,2806.35148404449,104.975015970156,0.325634249999997,1.88861909446033,1.56234932663679,0.020288,-0.0618230047151508,-0.0746433728213624,-0.0775288056062494,-0.0809460677619178,0.491336986328496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.265419008460642,-0.0801822813663967,NA,NA,NA,NA,NA,-0.0664816746237006,-0.0913650127306859,0,2935.70050093164,"October","Fall"
2018-10-17,"PD",16423.1,645.79,639.381,5747.67,405.5643564145,0,0,0,0,0,0,0,0,0,0,0,0,30.7820101314,786.848800131,0,0,0,0,0,1609.069178941,59.316246693,"PD","OUT","9:55",63.9,NA,270.4,11.3,7.65,69.8,7.066,8.514851485,NA,169019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12155049,27.2411963,0.018697481,0.454140722,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.598554,27.24689211,26.69659111,26.67575732,26.87308018,1.199391395,1.086109567,1.08240776,1.122636241,NA,2018-10-17 08:55:00,"2018",2018-10-17 09:00:00,17278.56,722.07,488.835,4460.22,544.0990098915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.0195921358,1740.71244357,NA,NA,NA,NA,NA,1717.189823502,71.7364557999,0.274526179999999,0.701910454235535,0.94906202262833,0.162161,-0.052088826104694,-0.118118893138637,0.235455854959719,0.223995114542067,-0.34158488359715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0572548052604985,-1.21225786107851,NA,NA,NA,NA,NA,-0.0671945283497125,-0.20938966639583,0,136.502908126935,"October","Fall"
2018-10-17,"SMD",52481.1,1163.76,760.92,6803.52,1301.162791062,0,0,0,0,0,0,0,0,0,0,0,0,55.5850664607,3351.760030725,0,0,0,0,0,3009.134069745,114.094174365,"SMD_OUT","OUT","13:55",113.8,NA,447.5,10.7,7.17,64.5,6.896,14.61100569,NA,169026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.274867942,30.96510426,0.023299045,0.565907511,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.57118644,26.92927251,26.92387079,26.93031981,26.92782104,1.055080729,1.056871417,1.057425768,1.056459304,NA,2018-10-17 12:55:00,"2018",2018-10-17 13:00:00,50925.5,1217.66,815.946,7340.1,1662.732447522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4002747518,3523.828864788,NA,NA,NA,NA,NA,3064.386034352,120.2250687952,0.3566346,2.05781658994521,1.56234932663679,0.060809,0.0296411470033975,-0.0463153914896541,-0.0723150922567418,-0.078867997742345,-0.277881952161335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.158589507081593,-0.0513368595859116,NA,NA,NA,NA,NA,-0.0183614167153683,-0.0537353853894993,0,1067.19899982753,"October","Fall"
2018-11-13,"ID",62041.6,2321.068,5571.264,44930.06,4274.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ID","OUT","15:35",387.5,NA,167,6.12,16.18,130.7,6.05,11.1969112,NA,169047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-13 15:35:00,"2018",2018-11-13 15:30:00,64712.5,2371.5,6269.75,50646.25,4338.80309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0984443336557,4.48130474949124,0.12961,-0.0430501469981432,-0.021727928694894,-0.125372985376389,-0.127224179090791,-0.0150814137387293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4890.24412087159,"November","Fall"
2018-11-13,"IP",20221.0733,528.103759,1304.5537095,10395.202245,1677.6530362744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IP04","OUT","11:30",104.443153,NA,207,5.44,13.47,107.7,6.08,22.08588957,NA,169041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-13 11:30:00,"2018",2018-11-13 11:30:00,21619.732671,568.17075232,1406.84927091,11248.5275781,2306.71994350061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8000551634781,5.62530667878734,0.020288,-0.069168404181592,-0.0758695476734905,-0.0784142198707995,-0.0820883820235861,-0.374968419348018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10570.1172927566,"November","Fall"
2018-11-13,"PD",6570.3,353.071,904.109,7227.46,648.51310344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PD","OUT","10:10",63.9,NA,120,5.22,14.86,117.6,6.08,11.46666667,NA,169037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-13 10:10:00,"2018",2018-11-13 10:15:00,7668,333.558,949.554,7514.64,732.720000213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.90314691841256,5.27749442489585,0.162161,-0.167069996803799,0.0552665044707723,-0.0502649569908054,-0.0397345678841529,-0.129846099217316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,759.058227434823,"November","Fall"
2018-11-13,"SMD",21708.6,582.999,1510.65,11950.92,2176.963635855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SMD_OUT","OUT","13:25",113.8,NA,199,5.4,13.3,105.6,5.94,14.42307692,NA,169044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-13 13:25:00,"2018",2018-11-13 13:30:00,22646.2,614.52,1513.54,12017.28,1641.346153496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.40925810238425,5.62530667878734,0.060809,-0.0431902563960826,-0.0540669881080413,-0.00191308377188619,-0.00555271058629786,0.246038782429472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3842.49639883553,"November","Fall"
2019-01-07,"ID",134623.98,84.88,4965.143,34144.07,2419.7185952868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ID","OUT","14:00",387.5,NA,39.5,0.4,13.19,91.5,7.13,4.96031746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-07 14:00:00,"2019",2019-01-07 14:00:00,15306.25,155,5111.125,35456.25,1922.12301575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.11716952066339,2.03283470086533,0.12961,0.886303688243358,-0.826107445805844,-0.0294013687017673,-0.0384306850354981,0.205641920720051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2218.3400818119,"January","Winter"
2019-01-07,"IP",46429.94015,29.448165,1152.404857,7951.00455,666.851562512804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IP04","OUT","11:30",104.443153,NA,476,0.2,11.92,82,6.885,6.419753086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-07 11:30:00,"2019",2019-01-07 11:30:00,49714.940828,20.8886306,1244.96238376,8564.338546,670.49925378332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7456826509138,2.27135024388772,0.020288,-0.0707517749837116,0.290664440381939,-0.0803168488901986,-0.0771391831237223,-0.00547001982985764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4267.93415216964,"January","Winter"
2019-01-07,"PD",14968.64,19.11,882.608,6088.92,278.7704605469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PD","OUT","9:55",63.9,NA,242.5,0.3,13.66,94.5,7.179,6.071428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-07 09:55:00,"2019",2019-01-07 10:00:00,15495.75,19.17,872.874,6038.55,387.9642856869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83349506503581,2.47909191892166,0.162161,-0.0352142880047887,-0.00313971742543164,0.0110286786432934,0.00827240298772194,-0.391697975911007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,356.566007677367,"January","Winter"
2019-01-07,"SMD",51250.2,33.57,1384.203,9545.07,335.3950953276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SMD_OUT","OUT","12:30",113.8,NA,457,0.3,12.84,85.3,6.941,8.35443038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-07 12:30:00,"2019",2019-01-07 12:30:00,52006.6,34.14,1461.192,9707.14,950.734177244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.991662705491,2.27135024388772,0.060809,-0.0147589667942758,-0.0169794459338695,-0.0556197320768703,-0.0169794459338695,-1.83466929149743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1551.49854594491,"January","Winter"
