Date,Discharge.m3s,PO4.ugL.OUT,NH4.ugL.OUT,NH4 Flux kg/day,Cl.mgL.OUT,NO3.mgL.OUT,NO3_flux_kg/day,SO4.mgL.OUT,Br.mgL.OUT,DOC.mgL.OUT,TDN.mgL.OUT,TDN Flux kg/day,DIN.mgL.OUT,DIN Flux kg/day,DON.mgL.OUT,DON Flux kg/day,TDP.mgL.OUT,PN.mgL.OUT,PN Flux kg/day,TN.mgL.OUT,TN Flux kg/day
1/1/16,2.220038681,NA,5.084467826,0.975258597,143.56,0.35,67.13396971,5.01,0.2,6.078987063,0.568207116,108.9885695,0.355084468,68.10922834,0.213122648,40.87934113,NA,0.033231025,6.374087502,0.601438141,1183.535407
1/2/16,1.999167485,NA,5.084467826,0.878230318,143.56,0.35,60.45482476,5.01,0.2,6.078987063,0.568207116,98.14531893,0.355084468,61.33305511,0.213122648,36.81226382,NA,0.033231025,5.739930837,0.601438141,1065.785711
1/3/16,1.679187421,NA,5.084467826,0.737663709,143.56,0.35,50.7786276,5.01,0.2,6.078987063,0.568207116,82.43650726,0.355084468,51.51629133,0.213122648,30.92021593,NA,0.033231025,4.821216695,0.601438141,895.1996124
1/4/16,1.370534084,NA,5.084467826,0.602072909,143.56,0.35,41.44495069,5.01,0.2,6.078987063,0.568207116,67.28375972,0.355084468,42.04702362,0.213122648,25.2367361,NA,0.033231025,3.935023407,0.601438141,730.6519602
1/5/16,1.29407867,NA,5.084467826,0.568486198,143.56,0.35,39.13293897,5.01,0.2,6.078987063,0.568207116,63.53032684,0.355084468,39.70142519,0.213122648,23.82890165,NA,0.033231025,3.715507638,0.601438141,689.8924501
1/6/16,0.920296647,NA,5.084467826,0.404284495,143.56,0.35,27.82977061,5.01,0.2,6.078987063,0.568207116,45.18021056,0.355084468,28.23405511,0.213122648,16.94615544,NA,0.033231025,2.642319436,0.601438141,490.6237336
1/7/16,0.227667232,NA,5.084467826,0.100013764,143.56,0.35,6.884657097,5.01,0.2,6.078987063,0.568207116,11.17688901,0.355084468,6.984670865,0.213122648,4.192218146,NA,0.033231025,0.653669177,0.601438141,121.3727636
1/8/16,0.19651873,NA,5.084467826,0.086330289,143.56,0.35,5.9427264,5.01,0.2,6.078987063,0.568207116,9.647712654,0.355084468,6.029056692,0.213122648,3.618655962,NA,0.033231025,0.564236827,0.601438141,104.7670373
1/9/16,0.549346306,NA,5.084467826,0.241326745,143.56,0.35,16.6122323,5.01,0.2,6.078987063,0.568207116,26.9691103,0.355084468,16.85355905,0.213122648,10.11555125,NA,0.033231025,1.577261448,0.601438141,292.8646287
1/10/16,1.514949865,NA,5.084467826,0.665514476,143.56,0.35,45.81208392,5.01,0.2,6.078987063,0.568207116,74.37357738,0.355084468,46.47759842,0.213122648,27.89597896,NA,0.033231025,4.349664303,0.601438141,807.6421461
1/11/16,4.190889346,NA,5.084467826,1.841049393,143.56,0.35,126.7324938,5.01,0.2,6.078987063,0.568207116,205.7437281,0.355084468,128.5735433,0.213122648,77.17018478,NA,0.033231025,12.0327162,0.601438141,2234.225002
1/12/16,2.831681991,NA,5.084467826,1.243952292,143.56,0.35,85.6300634,5.01,0.2,6.078987063,0.568207116,139.0160325,0.355084468,86.87401574,0.213122648,52.14201674,NA,0.033231025,8.13021365,0.601438141,1509.611488
1/13/16,2.94494927,NA,5.084467826,1.293710384,143.56,0.35,89.05526594,5.01,0.2,6.078987063,0.568207116,144.5766738,0.355084468,90.34897637,0.213122648,54.22769741,NA,0.033231025,8.455422196,0.601438141,1569.995948
1/14/16,2.466395014,NA,5.084467826,1.083482447,143.56,0.35,74.58378522,5.01,0.2,6.078987063,0.568207116,121.0829643,0.355084468,75.66726771,0.213122648,45.41569658,NA,0.033231025,7.08141609,0.601438141,1314.871606
1/15/16,2.050137761,NA,5.084467826,0.90062146,143.56,0.35,61.9961659,5.01,0.2,6.078987063,0.568207116,100.6476075,0.355084468,62.89678739,0.213122648,37.75082012,NA,0.033231025,5.886274683,0.601438141,1092.958717
1/16/16,2.135088221,NA,5.084467826,0.937940028,143.56,0.35,64.5650678,5.01,0.2,6.078987063,0.568207116,104.8180885,0.355084468,65.50300787,0.213122648,39.31508063,NA,0.033231025,6.130181092,0.601438141,1138.247062
1/17/16,2.497543516,NA,5.084467826,1.097165922,143.56,0.35,75.52571592,5.01,0.2,6.078987063,0.568207116,122.6121406,0.355084468,76.62288188,0.213122648,45.98925877,NA,0.033231025,7.17084844,0.601438141,1331.477332
1/18/16,2.186058497,NA,5.084467826,0.96033117,143.56,0.35,66.10640895,5.01,0.2,6.078987063,0.568207116,107.3203771,0.355084468,67.06674015,0.213122648,40.25363693,NA,0.033231025,6.276524938,0.601438141,1165.420069
1/19/16,2.358791098,NA,5.084467826,1.036212259,143.56,0.35,71.32984281,5.01,0.2,6.078987063,0.568207116,115.8003551,0.355084468,72.36605511,0.213122648,43.43429995,NA,0.033231025,6.772467971,0.601438141,1257.50637
1/20/16,2.203048589,NA,5.084467826,0.967794883,143.56,0.35,66.62018933,5.01,0.2,6.078987063,0.568207116,108.1544733,0.355084468,67.58798424,0.213122648,40.56648903,NA,0.033231025,6.32530622,0.601438141,1174.477738
1/21/16,1.404514267,NA,5.084467826,0.617000337,143.56,0.35,42.47251145,5.01,0.2,6.078987063,0.568207116,68.95195211,0.355084468,43.08951181,0.213122648,25.86244031,NA,0.033231025,4.032585971,0.601438141,748.7672981
1/22/16,1.050554019,NA,5.084467826,0.4615063,143.56,0.35,31.76875352,5.01,0.2,6.078987063,0.568207116,51.57494805,0.355084468,32.23025984,0.213122648,19.34468821,NA,0.033231025,3.016309264,0.601438141,560.0658621
1/23/16,0.971266923,NA,5.084467826,0.426675636,143.56,0.35,29.37111175,5.01,0.2,6.078987063,0.568207116,47.68249914,0.355084468,29.7977874,0.213122648,17.88471174,NA,0.033231025,2.788663282,0.601438141,517.7967404
1/24/16,0.815524413,NA,5.084467826,0.35825826,143.56,0.35,24.66145826,5.01,0.2,6.078987063,0.568207116,40.03661735,0.355084468,25.01971653,0.213122648,15.01690082,NA,0.033231025,2.341501531,0.601438141,434.7681086
1/25/16,0.656950222,NA,5.084467826,0.288596932,143.56,0.35,19.86617471,5.01,0.2,6.078987063,0.568207116,32.25171954,0.355084468,20.15477165,0.213122648,12.09694788,NA,0.033231025,1.886209567,0.601438141,350.2298652
1/26/16,0.566336398,NA,5.084467826,0.248790458,143.56,0.35,17.12601268,5.01,0.2,6.078987063,0.568207116,27.8032065,0.355084468,17.37480315,0.213122648,10.42840335,NA,0.033231025,1.62604273,0.601438141,301.9222976
1/27/16,0.699425452,NA,5.084467826,0.307256216,143.56,0.35,21.15062566,5.01,0.2,6.078987063,0.568207116,34.33696002,0.355084468,21.45788189,0.213122648,12.87907814,NA,0.033231025,2.008162772,0.601438141,372.8740376
1/28/16,0.807029367,NA,5.084467826,0.354526403,143.56,0.35,24.40456807,5.01,0.2,6.078987063,0.568207116,39.61956926,0.355084468,24.75909448,0.213122648,14.86047477,NA,0.033231025,2.31711089,0.601438141,430.2392741
1/29/16,0.770217501,NA,5.084467826,0.338355024,143.56,0.35,23.29137725,5.01,0.2,6.078987063,0.568207116,37.81236083,0.355084468,23.62973228,0.213122648,14.18262855,NA,0.033231025,2.211418113,0.601438141,410.6143248
1/30/16,0.744732364,NA,5.084467826,0.327159453,143.56,0.35,22.52070667,5.01,0.2,6.078987063,0.568207116,36.56121654,0.355084468,22.84786614,0.213122648,13.7133504,NA,0.033231025,2.13824619,0.601438141,397.0278214
1/31/16,0.727742272,NA,5.084467826,0.319695739,143.56,0.35,22.00692629,5.01,0.2,6.078987063,0.568207116,35.72712035,0.355084468,22.32662204,0.213122648,13.4004983,NA,0.033231025,2.089464908,0.601438141,387.9701524
2/1/16,0.818356095,NA,5.084467826,0.359502212,143.56,0.35,24.74708832,5.01,0.2,6.078987063,0.568207116,40.17563339,0.355084468,25.10659055,0.213122648,15.06904284,NA,0.033231025,2.349631745,0.601438141,436.2777201
2/2/16,0.894811509,NA,5.084467826,0.393088924,143.56,0.35,27.05910003,5.01,0.2,6.078987063,0.568207116,43.92906626,0.355084468,27.45218897,0.213122648,16.47687729,NA,0.033231025,2.569147514,0.601438141,477.0372302
2/3/16,0.821187777,NA,5.084467826,0.360746165,143.56,0.35,24.83271839,5.01,0.2,6.078987063,0.568207116,40.31464942,0.355084468,25.19346456,0.213122648,15.12118486,NA,0.033231025,2.357761959,0.601438141,437.7873315
2/4/16,1.036395609,NA,5.084467826,0.455286539,143.56,0.35,31.3406032,5.01,0.2,6.078987063,0.568207116,50.87986789,0.355084468,31.79588976,0.213122648,19.08397813,NA,0.033231025,2.975658196,0.601438141,552.5178046
2/5/16,1.29407867,NA,5.084467826,0.568486198,143.56,0.35,39.13293897,5.01,0.2,6.078987063,0.568207116,63.53032684,0.355084468,39.70142519,0.213122648,23.82890165,NA,0.033231025,3.715507638,0.601438141,689.8924501
2/6/16,1.469642953,NA,5.084467826,0.64561124,143.56,0.35,44.44200291,5.01,0.2,6.078987063,0.568207116,72.14932086,0.355084468,45.08761417,0.213122648,27.06170669,NA,0.033231025,4.219580885,0.601438141,783.4883623
