"DateTime","Nitrate","Nitrate_mg","SUNA_Error","SUNA_TLampC","SUNA_TSpecC","SUNA_LamptimeSec","SUNA_HumidityPerCent","SUNA_Volt12","SUNA_VoltReg","SUNA_VoltMain","SUNA_SpecAvg","SUNA_DarkAvg","PTemp","batt_volt_Min","Flag"
2020-10-06 20:15:00,"3.205",0.045,0,16.94,15.15,"40803.15",15.91,11.89,5.416,11.35,"18498.5","645",14.13,12.77,NA
2020-10-06 20:30:00,"3.153",0.044,0,16.95,15.14,"40803.15",15.63,11.9,5.441,11.33,"18554.4","649",14.04,12.76,NA
2020-10-06 20:45:00,"3.213",0.045,0,16.93,15.11,"40803.15",15.46,11.87,5.462,11.34,"18570.95","648",13.94,12.76,NA
2020-10-06 21:00:00,"3.19",0.045,0,16.92,15.08,"40803.15",15.76,11.91,5.45,11.33,"18587.45","648",13.85,12.76,NA
2020-10-06 21:15:00,"3.197",0.045,0,16.87,15.04,"40803.15",15.8,11.93,5.422,11.3,"18627.1","650",13.78,12.76,NA
2020-10-06 21:30:00,"3.272",0.046,0,16.81,15.02,"40803.15",15.62,11.92,5.443,11.29,"18641.6","646",13.71,12.75,NA
2020-10-06 21:45:00,"3.199",0.045,0,16.76,14.99,"40803.25",15.68,11.9,5.431,11.32,"18683.8","645",13.66,12.75,NA
2020-10-06 22:00:00,"3.265",0.046,0,16.75,14.97,"40803.15",15.66,11.89,5.45,11.31,"18640.8","647",13.64,12.75,NA
2020-10-06 22:15:00,"3.199",0.045,0,16.68,14.95,"40803.15",15.75,11.9,5.418,11.28,"18667.6","647",13.56,12.75,NA
2020-10-06 22:30:00,"3.22",0.045,0,16.65,14.89,"40803.15",15.57,11.9,5.446,11.27,"18698.4","648",13.56,12.74,NA
2020-10-06 22:45:00,"3.3",0.046,0,16.65,14.84,"40803.25",15.76,11.91,5.421,11.3,"18698.35","645",13.52,12.74,NA
2020-10-06 23:00:00,"3.18",0.045,0,16.57,14.83,"40803.15",15.75,11.92,5.408,11.32,"18679.55","647",13.52,12.74,NA
2020-10-06 23:15:00,"3.264",0.046,0,16.55,14.8,"40803.15",15.7,11.91,5.428,11.28,"18661.5","645",13.49,12.74,NA
2020-10-06 23:30:00,"3.156",0.044,0,16.53,14.78,"40803.15",15.73,11.95,5.404,11.28,"18591.9","645",13.47,12.74,NA
2020-10-06 23:45:00,"3.285",0.046,0,16.52,14.75,"40803.15",15.9,11.93,5.417,11.3,"18573.75","645",13.47,12.73,NA
2020-10-07 00:00:00,"3.211",0.045,0,16.51,14.68,"40803.15",15.68,11.94,5.438,11.26,"18548.3","648",13.47,12.73,NA
2020-10-07 00:15:00,"3.25",0.046,0,16.46,14.61,"40803.15",15.68,11.91,5.432,11.27,"18534.3","644",13.47,12.73,NA
2020-10-07 00:30:00,"3.094",0.043,0,16.41,14.5,"40803.15",15.87,11.94,5.402,11.29,"18442.45","647",13.49,12.73,NA
2020-10-07 00:45:00,"3.176",0.044,0,16.39,14.38,"40803.15",15.55,11.92,5.42,11.26,"18422.45","646",13.52,12.73,NA
2020-10-07 01:00:00,"3.027",0.042,0,16.38,14.32,"40803.15",15.74,11.9,5.424,11.28,"18241.6","649",13.52,12.72,NA
2020-10-07 01:15:00,"3.084",0.043,0,16.38,14.23,"40803.15",15.96,11.93,5.419,11.28,"18294.55","648",13.52,12.72,NA
2020-10-07 01:30:00,"3.054",0.043,0,16.33,14.16,"40803.15",15.7,11.92,5.443,11.23,"18267.15","643",13.52,12.72,NA
2020-10-07 01:45:00,"3.235",0.045,0,16.28,14.14,"40803.15",15.8,11.9,5.447,11.27,"18506.65","644",13.52,12.72,NA
2020-10-07 02:00:00,"3.222",0.045,0,16.25,14.13,"40803.15",15.78,11.9,5.437,11.25,"18560.6","648",13.52,12.72,NA
2020-10-07 02:15:00,"3.217",0.045,0,16.26,14.11,"40803.15",15.63,11.93,5.409,11.23,"18549.45","648",13.49,12.71,NA
2020-10-07 02:30:00,"3.255",0.046,0,16.22,14.09,"40803.15",15.71,11.91,5.41,11.27,"18230.2","645",13.47,12.71,NA
2020-10-07 02:45:00,"3.185",0.045,0,16.19,14.08,"40803.15",15.46,11.9,5.429,11.25,"18543.75","648",13.45,12.7,NA
2020-10-07 03:00:00,"3.261",0.046,0,16.18,14.06,"40803.15",15.75,11.92,5.41,11.26,"18599.25","647",13.42,12.7,NA
2020-10-07 03:15:00,"3.311",0.046,0,16.18,14.06,"40803.15",15.4,11.94,5.459,11.22,"18594.65","645",13.4,12.7,NA
2020-10-07 03:30:00,"3.231",0.045,0,16.17,14.05,"40803.15",15.75,11.91,5.408,11.26,"18633.7","644",13.33,12.7,NA
2020-10-07 03:45:00,"3.307",0.046,0,16.13,14.03,"40803.15",15.65,11.89,5.445,11.24,"18635.3","647",13.28,12.69,NA
2020-10-07 04:00:00,"3.223",0.045,0,16.11,14.02,"40803.2",15.63,11.91,5.434,11.26,"18664.55","645",13.21,12.69,NA
2020-10-07 04:15:00,"3.123",0.044,0,16.12,14.01,"40803.15",15.83,11.9,5.417,11.27,"18636.85","644",13.14,12.69,NA
2020-10-07 04:30:00,"3.194",0.045,0,16.11,13.98,"40803.15",15.8,11.95,5.407,11.21,"18633.35","646",13.05,12.69,NA
2020-10-07 04:45:00,"3.185",0.045,0,16.08,13.96,"40803.15",15.63,11.92,5.425,11.2,"18633.9","646",12.95,12.68,NA
2020-10-07 05:00:00,"3.183",0.045,0,16.08,13.95,"40803.15",15.47,11.88,5.455,11.21,"18613","649",12.88,12.68,NA
2020-10-07 05:15:00,"3.145",0.044,0,16.12,13.93,"40803.15",15.75,11.89,5.415,11.25,"18590.85","646",12.81,12.68,NA
2020-10-07 05:30:00,"3.159",0.044,0,16.12,13.91,"40803.15",15.76,11.92,5.423,11.27,"18562.3","647",12.77,12.69,NA
2020-10-07 05:45:00,"3.227",0.045,0,16.11,13.91,"40803.15",15.59,11.91,5.422,11.25,"18512.15","646",12.72,12.7,NA
2020-10-07 06:00:00,"3.291",0.046,0,16.08,13.9,"40803.2",15.33,11.92,5.408,11.26,"18594.85","643",12.72,12.72,NA
2020-10-07 06:15:00,"3.187",0.045,0,16.07,13.89,"40803.15",15.76,11.94,5.394,11.26,"18565.45","645",12.72,12.72,NA
2020-10-07 06:30:00,"3.256",0.046,0,16.09,13.9,"40803.15",15.6,11.94,5.447,11.23,"18568.6","644",12.74,12.72,NA
2020-10-07 06:45:00,"3.208",0.045,0,16.11,13.89,"40803.15",15.58,11.88,5.453,11.3,"18590.15","645",12.79,12.73,NA
2020-10-07 07:00:00,"3.237",0.045,0,16.11,13.9,"40803.15",16,11.94,5.4,11.3,"18526.7","645",12.86,12.74,NA
2020-10-07 07:15:00,"3.196",0.045,0,16.12,13.89,"40803.15",15.67,11.87,5.446,11.33,"18593.15","644",12.95,12.76,NA
2020-10-07 07:30:00,"3.169",0.044,0,16.08,13.88,"40803.15",15.75,11.93,5.404,11.34,"18592.25","646",13.12,12.79,NA
2020-10-07 07:45:00,"3.207",0.045,0,16.08,13.89,"40803.2",15.84,11.92,5.447,11.38,"18556.6","647",13.33,12.81,NA
2020-10-07 08:00:00,"3.222",0.045,0,16.08,13.89,"40803.15",15.58,11.94,5.453,11.4,"18582","644",13.56,12.85,NA
2020-10-07 08:15:00,"3.206",0.045,0,16.13,13.89,"40803.15",15.56,11.93,5.43,11.41,"18626.65","642",13.85,12.88,NA
2020-10-07 08:30:00,"3.186",0.045,0,16.11,13.91,"40803.15",15.55,11.89,5.465,11.48,"18568.25","645",14.13,12.92,NA
2020-10-07 08:45:00,"3.266",0.046,0,16.1,13.93,"40803.15",15.66,11.9,5.415,11.56,"18593","643",14.42,12.96,NA
2020-10-07 09:00:00,"3.16",0.044,0,16.12,13.96,"40803.15",15.57,11.94,5.447,11.61,"18640.45","645",14.75,13.06,NA
2020-10-07 09:15:00,"3.157",0.044,0,16.09,13.98,"40803.15",15.91,11.93,5.454,11.7,"18685.2","647",15.12,13.13,NA
2020-10-07 09:30:00,"3.206",0.045,0,16.15,14.03,"40803.2",15.93,11.92,5.414,11.74,"18649.95","643",15.55,13.17,NA
2020-10-07 09:45:00,"3.131",0.044,0,16.19,14.09,"40803.15",15.78,11.92,5.421,11.81,"18603.1","644",16,13.22,NA
2020-10-07 10:00:00,"3.143",0.044,0,16.26,14.14,"40803.15",15.77,11.9,5.392,11.74,"18651.7","647",16.44,13.18,NA
2020-10-07 10:15:00,"3.02",0.042,0,16.33,14.44,"40803.15",15.8,11.91,5.392,11.88,"18604.3","644",16.91,13.28,NA
2020-10-07 10:30:00,"3.149",0.044,0,16.41,14.77,"40803.15",15.96,11.91,5.406,11.79,"18609.85","645",17.39,13.23,NA
2020-10-07 10:45:00,"3.169",0.044,0,16.51,14.89,"40803.15",15.77,11.89,5.43,12.45,"18636.7","648",18.1,13.77,NA
2020-10-07 11:00:00,"3.349",0.047,0,16.67,15,"40803.15",15.88,11.92,5.447,12.35,"18612.2","644",19.31,13.71,NA
2020-10-07 11:15:00,"3.098",0.043,0,16.81,15.01,"40803.15",15.87,11.93,5.45,12.07,"18630.3","647",20.37,13.48,NA
2020-10-07 11:30:00,"3.13",0.044,0,16.91,15.05,"40803.15",15.83,11.93,5.428,11.8,"18570.15","646",21.02,13.21,NA
2020-10-07 11:45:00,"3.275",0.046,0,16.94,15.12,"40803.15",15.84,11.9,5.447,11.71,"18596.4","645",21.34,13.12,NA
2020-10-07 12:00:00,"3.204",0.045,0,16.97,15.17,"40803.15",16.02,11.92,5.414,11.64,"18629.1","645",21.37,13.07,NA
2020-10-07 12:15:00,"3.3",0.046,0,17.01,14.86,"40803.15",15.96,11.91,5.433,11.59,"18607.6","648",21.26,13.02,NA
2020-10-07 12:30:00,"3.26",0.046,0,17.05,14.82,"40803.15",15.9,11.9,5.429,11.53,"18616.65","647",21.1,12.97,NA
2020-10-07 12:45:00,"3.307",0.046,0,17.06,14.84,"40803.15",15.58,11.89,5.458,11.58,"18637.5","645",20.91,12.99,NA
2020-10-07 13:00:00,"3.329",0.047,0,17.09,14.9,"40803.15",15.83,11.95,5.416,11.48,"18615.2","648",20.74,12.94,NA
2020-10-07 13:15:00,"3.209",0.045,0,17.09,14.98,"40803.15",15.77,11.9,5.421,11.5,"18636.65","644",20.53,12.93,NA
2020-10-07 13:30:00,"3.245",0.045,0,17.13,15.03,"40803.15",15.73,11.87,5.433,11.52,"18627.15","645",20.31,12.93,NA
2020-10-07 13:45:00,"3.182",0.045,0,17.15,15.06,"40803.15",15.5,11.92,5.41,11.52,"18615.25","649",20.02,12.93,NA
2020-10-07 14:00:00,"3.331",0.047,0,17.17,15.08,"40803.15",15.99,11.9,5.443,11.52,"18620.9","646",19.86,12.92,NA
2020-10-07 14:15:00,"3.355",0.047,0,17.21,15.13,"40803.15",15.95,11.91,5.421,11.56,"18624","646",19.68,13,NA
2020-10-07 14:30:00,"3.196",0.045,0,17.31,15.37,"40803.15",15.99,11.91,5.375,11.53,"18621.5","649",19.6,12.96,NA
2020-10-07 14:45:00,"3.206",0.045,0,17.42,15.64,"40803.15",15.82,11.91,5.434,11.53,"18631.2","648",19.55,12.94,NA
2020-10-07 15:00:00,"3.256",0.046,0,17.42,15.62,"40803.15",15.98,11.93,5.434,11.45,"18655.25","650",19.49,12.9,NA
2020-10-07 15:15:00,"3.115",0.044,0,17.46,15.76,"40803.2",15.78,11.94,5.443,11.49,"18684.25","649",19.39,12.95,NA
2020-10-07 15:30:00,"3.213",0.045,0,17.46,15.8,"40803.15",15.98,11.91,5.412,11.48,"18641.5","644",19.13,12.91,NA
2020-10-07 15:45:00,"3.239",0.045,0,17.56,15.84,"40803.15",15.9,11.94,5.432,11.41,"18658.7","651",18.82,12.86,NA
2020-10-07 16:00:00,"3.236",0.045,0,17.61,15.87,"40803.15",15.71,11.92,5.457,11.38,"18712.3","649",18.51,12.84,NA
2020-10-07 16:15:00,"3.331",0.047,0,17.57,15.86,"40803.15",15.76,11.91,5.446,11.43,"18709.2","649",18.17,12.84,NA
2020-10-07 16:30:00,"3.369",0.047,0,17.5,15.8,"40803.15",15.85,11.91,5.43,11.41,"18735.55","648",17.69,12.83,NA
2020-10-07 16:45:00,"3.294",0.046,0,17.49,15.77,"40803.15",15.7,11.94,5.454,11.41,"18722.5","650",17.19,12.82,NA
2020-10-07 17:00:00,"3.339",0.047,0,17.47,15.76,"40803.15",15.65,11.92,5.437,11.4,"18718.95","650",16.69,12.82,NA
2020-10-07 17:15:00,"3.341",0.047,0,17.42,15.69,"40803.15",15.78,11.9,5.411,11.41,"18730.75","649",16.19,12.82,NA
2020-10-07 17:30:00,"3.341",0.047,0,17.4,15.53,"40803.15",15.81,11.89,5.415,11.39,"18704.65","648",15.73,12.82,NA
2020-10-07 17:45:00,"3.361",0.047,0,17.35,15.41,"40803.15",15.84,11.91,5.415,11.38,"18700.95","649",15.29,12.81,NA
2020-10-07 18:00:00,"3.324",0.047,0,17.3,15.17,"40803.15",16.06,11.9,5.423,11.36,"18698.3","647",14.9,12.81,NA
2020-10-07 18:15:00,"3.305",0.046,0,17.22,15.11,"40803.15",15.83,11.9,5.429,11.37,"18698.9","646",14.54,12.81,NA
2020-10-07 18:30:00,"3.348",0.047,0,17.11,15.04,"40803.15",16,11.91,5.429,11.37,"18685.35","645",14.23,12.8,NA
2020-10-07 18:45:00,"3.301",0.046,0,17.11,15,"40803.15",15.91,11.92,5.43,11.35,"18707.15","651",13.97,12.8,NA
2020-10-07 19:00:00,"3.245",0.045,0,17.11,14.95,"40803.15",15.94,11.92,5.441,11.38,"18708.85","647",13.73,12.8,NA
2020-10-07 19:15:00,"3.192",0.045,0,17.09,14.9,"40803.15",15.68,11.92,5.442,11.34,"18717.5","648",13.52,12.79,NA
2020-10-07 19:30:00,"3.296",0.046,0,17.04,14.86,"40803.2",15.85,11.9,5.444,11.38,"18744.8","647",13.38,12.79,NA
2020-10-07 19:45:00,"3.218",0.045,0,17.07,14.82,"40803.15",15.77,11.94,5.415,11.35,"18747.95","648",13.23,12.79,NA
2020-10-07 20:00:00,"3.186",0.045,0,17.01,14.79,"40803.15",15.8,11.94,5.436,11.33,"18732.8","646",13.14,12.79,NA
2020-10-07 20:15:00,"3.207",0.045,0,17.02,14.85,"40803.2",16.08,11.89,5.415,11.37,"18719.95","648",13.02,12.78,NA
2020-10-07 20:30:00,"3.155",0.044,0,16.99,14.93,"40803.15",15.7,11.92,5.407,11.34,"18718.25","649",12.91,12.78,NA
2020-10-07 20:45:00,"3.105",0.043,0,16.98,15.09,"40803.15",15.85,11.91,5.439,11.34,"18707.3","649",12.81,12.78,NA
2020-10-07 21:00:00,"3.138",0.044,0,16.96,15.15,"40803.15",15.87,11.91,5.411,11.36,"18713.45","646",12.74,12.78,NA
2020-10-07 21:15:00,"3.197",0.045,0,16.95,15.11,"40803.15",15.76,11.92,5.431,11.35,"18724.55","645",12.67,12.77,NA
2020-10-07 21:30:00,"3.173",0.044,0,16.93,15.07,"40803.15",15.63,11.93,5.415,11.32,"18743.05","645",12.65,12.77,NA
2020-10-07 21:45:00,"3.094",0.043,0,16.88,15.03,"40803.15",15.93,11.94,5.398,11.33,"18730.8","647",12.63,12.76,NA
2020-10-07 22:00:00,"3.189",0.045,0,16.83,14.99,"40803.15",15.95,11.91,5.432,11.32,"18719.6","646",12.6,12.76,NA
2020-10-07 22:15:00,"3.218",0.045,0,16.76,14.94,"40803.15",15.63,11.93,5.457,11.31,"18716.45","648",12.6,12.76,NA
2020-10-07 22:30:00,"3.186",0.045,0,16.68,14.92,"40803.15",15.82,11.91,5.421,11.36,"18763.15","647",12.6,12.76,NA
2020-10-07 22:45:00,"3.124",0.044,0,16.64,14.89,"40803.15",15.77,11.92,5.436,11.3,"18763.1","647",12.6,12.75,NA
2020-10-07 23:00:00,"3.183",0.045,0,16.6,14.85,"40803.25",15.7,11.9,5.45,11.34,"18761.25","645",12.58,12.75,NA
2020-10-07 23:15:00,"3.105",0.043,0,16.55,14.83,"40803.15",15.74,11.92,5.425,11.31,"18779.15","647",12.58,12.75,NA
2020-10-07 23:30:00,"3.142",0.044,0,16.51,14.8,"40803.2",15.59,11.92,5.433,11.29,"18784.8","646",12.53,12.75,NA
2020-10-07 23:45:00,"3.094",0.043,0,16.51,14.75,"40803.15",15.74,11.9,5.411,11.34,"18796.2","643",12.49,12.75,NA
2020-10-08 00:00:00,"3.041",0.043,0,16.44,14.56,"40803.15",15.71,11.93,5.441,11.31,"18803.7","645",12.44,12.74,NA
2020-10-08 00:15:00,"3.194",0.045,0,16.41,14.47,"40803.15",15.58,11.91,5.432,11.29,"18775.2","646",12.39,12.74,NA
2020-10-08 00:30:00,"3.06",0.043,0,16.38,14.37,"40803.2",15.66,11.91,5.446,11.29,"18774.05","643",12.35,12.74,NA
2020-10-08 00:45:00,"3.135",0.044,0,16.33,14.16,"40803.15",15.65,11.91,5.434,11.29,"18788.6","644",12.33,12.74,NA
2020-10-08 01:00:00,"3.07",0.043,0,16.26,14.13,"40803.15",15.7,11.89,5.445,11.3,"18773.55","644",12.3,12.74,NA
2020-10-08 01:15:00,"3.053",0.043,0,16.19,14.09,"40803.15",15.89,11.92,5.416,11.28,"18818.05","645",12.28,12.73,NA
2020-10-08 01:30:00,"3.094",0.043,0,16.17,14.07,"40803.15",15.63,11.94,5.422,11.28,"18812.8","644",12.23,12.73,NA
2020-10-08 01:45:00,"3.143",0.044,0,16.13,14.03,"40803.15",15.7,11.92,5.418,11.26,"18812.5","644",12.21,12.73,NA
2020-10-08 02:00:00,"3.137",0.044,0,16.11,14.02,"40803.2",15.88,11.92,5.427,11.28,"18830.25","647",12.16,12.73,NA
2020-10-08 02:15:00,"3.107",0.044,0,16.1,13.98,"40803.15",15.73,11.95,5.405,11.24,"18851.45","646",12.12,12.72,NA
2020-10-08 02:30:00,"3.089",0.043,0,16.1,13.94,"40803.15",15.65,11.96,5.408,11.25,"18806.75","647",12.09,12.72,NA
2020-10-08 02:45:00,"3.11",0.044,0,16.13,13.91,"40803.15",15.75,11.95,5.427,11.26,"18793.35","644",12.05,12.72,NA
2020-10-08 03:00:00,"2.982",0.042,0,16.08,13.87,"40803.15",15.98,11.89,5.409,11.29,"18792.1","646",12,12.72,NA
2020-10-08 03:15:00,"3.088",0.043,0,16.05,13.83,"40803.2",15.65,11.91,5.44,11.26,"18820.25","646",11.96,12.72,NA
2020-10-08 03:30:00,"3.064",0.043,0,16.07,13.81,"40803.15",15.4,11.91,5.434,11.24,"18810.05","644",11.96,12.71,NA
2020-10-08 03:45:00,"2.984",0.042,0,16.03,13.78,"40803.15",15.63,11.94,5.45,11.21,"18832.25","646",11.96,12.71,NA
2020-10-08 04:00:00,"2.978",0.042,0,16,13.87,"40803.15",15.71,11.87,5.457,11.26,"18830.3","645",11.96,12.71,NA
2020-10-08 04:15:00,"2.987",0.042,0,15.99,13.98,"40803.15",15.99,11.91,5.421,11.28,"18800.45","643",11.93,12.71,NA
2020-10-08 04:30:00,"3.063",0.043,0,15.99,14.15,"40803.2",15.54,11.87,5.45,11.26,"18785.6","644",11.91,12.7,NA
2020-10-08 04:45:00,"2.922",0.041,0,15.96,14.15,"40803.2",15.45,11.92,5.462,11.22,"18810.8","642",11.89,12.7,NA
2020-10-08 05:00:00,"2.893",0.041,0,15.94,14.1,"40803.15",15.73,11.91,5.44,11.26,"18814.7","644",11.82,12.7,NA
2020-10-08 05:15:00,"2.938",0.041,0,15.95,14.07,"40803.15",15.7,11.93,5.411,11.24,"18795.95","644",11.75,12.7,NA
2020-10-08 05:30:00,"2.919",0.041,0,15.93,14.05,"40803.15",15.6,11.89,5.457,11.21,"18783.5","642",11.63,12.7,NA
2020-10-08 05:45:00,"2.936",0.041,0,15.93,14.03,"40803.15",15.68,11.9,5.41,11.23,"18762.95","643",11.52,12.7,NA
2020-10-08 06:00:00,"2.862",0.04,0,15.87,14.01,"40803.15",15.7,11.92,5.414,11.24,"18744.4","642",11.4,12.7,NA
2020-10-08 06:15:00,"2.926",0.041,0,15.84,13.99,"40803.2",15.9,11.91,5.413,11.27,"18776.15","642",11.31,12.71,NA
2020-10-08 06:30:00,"2.922",0.041,0,15.79,13.96,"40803.15",15.74,11.93,5.434,11.23,"18771.95","646",11.22,12.72,NA
2020-10-08 06:45:00,"2.966",0.042,0,15.74,13.93,"40803.15",15.88,11.88,5.444,11.29,"18771.9","644",11.15,12.73,NA
2020-10-08 07:00:00,"2.864",0.04,0,15.7,13.91,"40803.15",15.75,11.87,5.437,11.34,"18768.05","645",11.11,12.75,NA
2020-10-08 07:15:00,"2.979",0.042,0,15.66,13.9,"40803.15",16.08,11.89,5.43,11.34,"18758.7","643",11.06,12.78,NA
2020-10-08 07:30:00,"3.027",0.042,0,15.63,13.88,"40803.2",15.95,11.94,5.434,11.32,"18803.6","644",11.06,12.8,NA
2020-10-08 07:45:00,"2.977",0.042,0,15.63,13.86,"40803.15",15.71,11.93,5.427,11.38,"18804.1","645",11.06,12.84,NA
2020-10-08 08:00:00,"2.818",0.039,0,15.59,13.85,"40803.15",15.86,11.92,5.419,11.44,"18741.4","646",11.08,12.88,NA
2020-10-08 08:15:00,"2.93",0.041,0,15.59,13.84,"40803.15",15.61,11.91,5.423,11.47,"18781.05","646",11.15,12.91,NA
2020-10-08 08:30:00,"2.862",0.04,0,15.56,13.84,"40803.15",15.63,11.89,5.441,11.53,"18808.4","644",11.22,12.94,NA
2020-10-08 08:45:00,"2.896",0.041,0,15.52,13.82,"40803.15",15.88,11.94,5.358,11.54,"18764.1","642",11.29,12.97,NA
2020-10-08 09:00:00,"2.827",0.04,0,15.52,13.81,"40803.15",15.82,11.91,5.417,11.58,"18730.6","640",11.38,13.01,NA
2020-10-08 09:15:00,"2.9",0.041,0,15.53,13.8,"40803.15",15.65,11.92,5.441,11.63,"18756.75","645",11.47,13.07,NA
2020-10-08 09:30:00,"2.85",0.04,0,15.51,13.82,"40803.2",15.75,11.9,5.423,11.67,"18815.25","641",11.66,13.1,NA
2020-10-08 09:45:00,"2.827",0.04,0,15.5,13.83,"40803.15",15.75,11.93,5.421,11.72,"18710.9","645",11.93,13.15,NA
2020-10-08 10:00:00,"2.756",0.039,0,15.5,13.81,"40803.15",16.08,11.95,5.428,11.68,"18768.15","645",12.19,13.12,NA
2020-10-08 10:15:00,"2.84",0.04,0,15.48,13.83,"40803.15",15.7,11.91,5.422,11.88,"18746.75","644",12.44,13.28,NA
2020-10-08 10:30:00,"2.698",0.038,0,15.46,13.83,"40803.15",15.72,11.94,5.416,11.75,"18739.2","643",12.7,13.19,NA
2020-10-08 10:45:00,"2.779",0.039,0,15.52,13.88,"40803.15",16,11.93,5.453,12.66,"18695.9","643",13.23,13.99,NA
2020-10-08 11:00:00,"2.674",0.037,0,15.53,13.91,"40803.15",15.7,11.9,5.471,12.63,"18760.65","643",14.37,13.95,NA
2020-10-08 11:15:00,"2.871",0.04,0,15.51,13.87,"40803.15",15.73,11.91,5.408,12.15,"18728","643",15.39,13.59,NA
2020-10-08 11:30:00,"2.775",0.039,0,15.52,13.83,"40803.2",15.74,11.88,5.421,12.1,"18743.95","644",16.04,13.5,NA
2020-10-08 11:45:00,"2.826",0.04,0,15.52,13.82,"40803.15",15.56,11.91,5.442,11.9,"18752.85","642",16.39,13.29,NA
2020-10-08 12:00:00,"2.719",0.038,0,15.55,13.82,"40803.15",15.95,11.96,5.433,11.98,"18766.15","646",16.61,13.43,NA
2020-10-08 12:15:00,"2.887",0.04,0,15.54,13.77,"40803.15",15.76,11.95,5.428,11.82,"18736.9","643",16.74,13.27,NA
2020-10-08 12:30:00,"2.782",0.039,0,15.51,13.79,"40803.15",15.73,11.92,5.406,11.86,"18808.25","644",16.81,13.29,NA
2020-10-08 12:45:00,"2.833",0.04,0,15.54,13.8,"40803.15",15.88,11.9,5.412,12.05,"18789.05","644",16.89,13.51,NA
2020-10-08 13:00:00,"2.895",0.041,0,15.64,13.87,"40803.15",15.73,11.9,5.446,12.2,"18844.55","644",16.94,13.59,NA
2020-10-08 13:15:00,"2.923",0.041,0,15.73,13.93,"40803.15",15.91,11.93,5.458,11.78,"18828.55","643",16.81,13.21,NA
2020-10-08 13:30:00,"2.9",0.041,0,15.93,14.06,"40803.15",15.75,11.94,5.411,11.69,"18869.5","647",16.59,13.14,NA
2020-10-08 13:45:00,"3.028",0.042,0,16.05,13.83,"40803.15",15.5,11.87,5.441,11.72,"18897.9","643",16.39,13.12,NA
2020-10-08 14:00:00,"3.052",0.043,0,16.09,13.96,"40803.15",15.96,11.9,5.393,11.68,"18749.35","644",16.19,13.1,NA
2020-10-08 14:15:00,"3.015",0.042,0,16.11,14.03,"40803.15",15.66,11.93,5.434,11.64,"18882.2","643",16.02,13.08,NA
2020-10-08 14:30:00,"3.011",0.042,0,16.17,14.08,"40803.15",15.84,11.95,5.405,11.64,"18897.05","643",15.85,13.09,NA
2020-10-08 14:45:00,"3.076",0.043,0,16.26,14.18,"40803.15",15.95,11.93,5.416,11.61,"18899.85","645",15.7,13.06,NA
2020-10-08 15:00:00,"3.041",0.043,0,16.39,14.56,"40803.15",15.9,11.9,5.431,11.62,"18869.3","644",15.55,13.02,NA
2020-10-08 15:15:00,"3.133",0.044,0,16.42,14.65,"40803.2",15.72,11.91,5.434,11.53,"18913.7","647",15.41,12.96,NA
2020-10-08 15:30:00,"2.985",0.042,0,16.43,14.72,"40803.15",15.83,11.93,5.436,11.49,"18885.8","647",15.19,12.93,NA
2020-10-08 15:45:00,"3.038",0.043,0,16.46,14.68,"40803.15",15.72,11.91,5.427,11.48,"18914.8","647",14.95,12.92,NA
2020-10-08 16:00:00,"2.976",0.042,0,16.5,14.61,"40803.2",15.9,11.92,5.384,11.48,"18882.9","646",14.68,12.91,NA
2020-10-08 16:15:00,"3.029",0.042,0,16.46,14.53,"40803.15",15.7,11.92,5.455,11.42,"18908.3","647",14.42,12.89,NA
2020-10-08 16:30:00,"3.006",0.042,0,16.4,14.38,"40803.15",15.8,11.92,5.42,11.43,"18854.55","645",14.18,12.87,NA
2020-10-08 16:45:00,"2.993",0.042,0,16.33,14.15,"40803.15",15.81,11.9,5.419,11.44,"18918.8","645",13.94,12.87,NA
2020-10-08 17:00:00,"2.98",0.042,0,16.29,14.12,"40803.2",15.83,11.9,5.412,11.44,"18889.15","646",13.71,12.87,NA
2020-10-08 17:15:00,"3.022",0.042,0,16.21,14.08,"40803.15",15.71,11.9,5.412,11.44,"18901.25","643",13.45,12.86,NA
2020-10-08 17:30:00,"3.05",0.043,0,16.17,14.06,"40803.15",15.88,11.91,5.445,11.41,"18898.45","648",13.23,12.85,NA
2020-10-08 17:45:00,"3.08",0.043,0,16.16,14.02,"40803.15",15.8,11.92,5.422,11.41,"18913.75","644",13.02,12.85,NA
2020-10-08 18:00:00,"2.919",0.041,0,16.1,13.97,"40803.15",15.53,11.91,5.433,11.42,"18929.2","643",12.81,12.85,NA
2020-10-08 18:15:00,"3.118",0.044,0,16.08,13.94,"40803.15",15.7,11.92,5.438,11.39,"18922.3","648",12.6,12.84,NA
2020-10-08 18:30:00,"3.065",0.043,0,16.12,13.9,"40803.15",15.59,11.92,5.445,11.41,"18964.5","645",12.39,12.84,NA
2020-10-08 18:45:00,"3.033",0.042,0,16.1,13.84,"40803.15",15.73,11.86,5.422,11.46,"18964.15","642",12.16,12.83,NA
2020-10-08 19:00:00,"3.024",0.042,0,16.07,13.82,"40803.15",15.48,11.88,5.471,11.42,"18984.2","646",11.93,12.83,NA
2020-10-08 19:15:00,"3.038",0.043,0,16.04,13.82,"40803.15",15.84,11.91,5.418,11.42,"18968.7","645",11.68,12.83,NA
2020-10-08 19:30:00,"3.022",0.042,0,16.02,13.9,"40803.2",15.74,11.9,5.424,11.42,"18928","645",11.43,12.83,NA
