Date,Time,Location,Species,Discharge.m3s,Flux_kg.day
20160926,1200,OUT,PN,0.004813856,0.03
20160927,1200,OUT,PN,0.009627712,0.06
20160928,1200,OUT,PN,0.00283168,0.02
20160929,1200,OUT,PN,0.001132672,0.01
20160930,1200,OUT,PN,0.000283168,0.00
20161001,1200,OUT,PN,0.00991088,0.07
20161002,1200,OUT,PN,0.002548512,0.02
20161003,1200,OUT,PN,0.001699008,0.01
20161004,1200,OUT,PN,0.001132672,0.01
20161005,1200,OUT,PN,0.000849504,0.01
20161006,1200,OUT,PN,0.001132672,0.01
20161007,1200,OUT,PN,0.001132672,0.01
20161008,1200,OUT,PN,0.00424752,0.03
20161009,1200,OUT,PN,0.013025728,0.08
20161010,1200,OUT,PN,0.007362368,0.05
20161011,1200,OUT,PN,0.004530688,0.03
20161012,1200,OUT,PN,0.005097024,0.04
20161013,1200,OUT,PN,0.004813856,0.03
20161014,1200,OUT,PN,0.005380192,0.04
20161015,1200,OUT,PN,0.006512864,0.04
20161016,1200,OUT,PN,0.00566336,0.04
20161017,1200,OUT,PN,0.00566336,0.04
20161018,1200,OUT,PN,0.004530688,0.03
20161019,1200,OUT,PN,0.003964352,0.03
20161020,1200,OUT,PN,0.006796032,0.05
20161021,1200,OUT,PN,0.039077184,0.22
20161022,1200,OUT,PN,0.074473184,0.40
20161023,1200,OUT,PN,0.090896928,0.48
20161024,1200,OUT,PN,0.172166144,0.85
20161025,1200,OUT,PN,0.190288896,0.93
20161026,1200,OUT,PN,0.203597792,0.98
20161027,1200,OUT,PN,0.192837408,0.94
20161028,1200,OUT,PN,0.56067264,2.43
20161029,1200,OUT,PN,0.48988064,2.16
20161030,1200,OUT,PN,0.56067264,2.43
20161031,1200,OUT,PN,0.69092992,2.93
20161101,1200,OUT,PN,0.81835552,3.41
20161102,1200,OUT,PN,0.71358336,3.02
20161103,1200,OUT,PN,0.61447456,2.64
20161104,1200,OUT,PN,0.55500928,2.41
20161105,1200,OUT,PN,0.47289056,2.09
20161106,1200,OUT,PN,0.41342528,1.85
20161107,1200,OUT,PN,0.36528672,1.66
20161108,1200,OUT,PN,0.3398016,1.56
20161109,1200,OUT,PN,0.33130656,1.52
20161110,1200,OUT,PN,0.30865312,1.43
20161111,1200,OUT,PN,0.28883136,1.35
20161112,1200,OUT,PN,0.28599968,1.33
20161113,1200,OUT,PN,0.30865312,1.43
20161114,1200,OUT,PN,0.32281152,1.49
20161115,1200,OUT,PN,0.43041536,1.92
20161116,1200,OUT,PN,1.17797888,4.72
20161117,1200,OUT,PN,1.08170176,4.38
20161118,1200,OUT,PN,0.991088,4.05
20161119,1200,OUT,PN,0.94011776,3.86
20161120,1200,OUT,PN,0.8919792,3.68
20161121,1200,OUT,PN,0.80136544,3.35
20161122,1200,OUT,PN,0.68243488,2.90
20161123,1200,OUT,PN,0.60031616,2.59
20161124,1200,OUT,PN,0.54651424,2.38
20161125,1200,OUT,PN,0.52952416,2.31
20161126,1200,OUT,PN,0.54934592,2.39
20161127,1200,OUT,PN,0.54651424,2.38
20161128,1200,OUT,PN,0.51253408,2.25
20161129,1200,OUT,PN,0.56350432,2.44
20161130,1200,OUT,PN,0.90047424,3.72
20161201,1200,OUT,PN,2.08977984,7.87
20161202,1200,OUT,PN,2.12376,7.98
20161203,1200,OUT,PN,1.86041376,7.10
20161204,1200,OUT,PN,1.6848496,6.50
20161205,1200,OUT,PN,1.5007904,5.86
20161206,1200,OUT,PN,1.29124608,5.12
20161207,1200,OUT,PN,1.10152352,4.45
20161208,1200,OUT,PN,0.97126624,3.97
20161209,1200,OUT,PN,0.8353456,3.47
20161210,1200,OUT,PN,0.64562304,2.76
20161211,1200,OUT,PN,0.5238608,2.29
20161212,1200,OUT,PN,0.57766272,2.50
20161213,1200,OUT,PN,0.72774176,3.07
20161214,1200,OUT,PN,0.80136544,3.35
20161215,1200,OUT,PN,0.67393984,2.87
20161216,1200,OUT,PN,0.57483104,2.49
20161217,1200,OUT,PN,0.80986048,3.38
20161218,1200,OUT,PN,0.68243488,2.90
20161219,1200,OUT,PN,0.55500928,2.41
20161220,1200,OUT,PN,0.44457376,1.98
20161221,1200,OUT,PN,0.50120736,2.20
20161222,1200,OUT,PN,0.8919792,3.68
20161223,1200,OUT,PN,0.88065248,3.64
20161224,1200,OUT,PN,0.9486128,3.89
20161225,1200,OUT,PN,0.95993952,3.93
20161226,1200,OUT,PN,0.60314784,2.60
20161227,1200,OUT,PN,0.73057344,3.08
20161228,1200,OUT,PN,0.90896928,3.75
20161229,1200,OUT,PN,0.94294944,3.87
20161230,1200,OUT,PN,1.98783936,7.53
20161231,1200,OUT,PN,1.81510688,6.94
20160101,1200,OUT,TDN,2.22003712,130.55
20160102,1200,OUT,TDN,1.99916608,117.02
20160103,1200,OUT,TDN,1.67918624,97.54
20160104,1200,OUT,TDN,1.37053312,78.91
20160105,1200,OUT,TDN,1.29407776,74.32
20160106,1200,OUT,TDN,0.920296,52.07
20160107,1200,OUT,TDN,0.227667072,12.10
20160108,1200,OUT,TDN,0.196518592,10.38
20160109,1200,OUT,TDN,0.54934592,30.38
20160110,1200,OUT,TDN,1.5149488,87.61
20160111,1200,OUT,TDN,4.1908864,253.34
20160112,1200,OUT,TDN,2.83168,168.29
20160113,1200,OUT,TDN,2.9449472,175.32
20160114,1200,OUT,TDN,2.46639328,145.70
20160115,1200,OUT,TDN,2.05013632,120.14
20160116,1200,OUT,TDN,2.13508672,125.34
20160117,1200,OUT,TDN,2.49754176,147.62
20160118,1200,OUT,TDN,2.18605696,128.46
20160119,1200,OUT,TDN,2.35878944,139.07
20160120,1200,OUT,TDN,2.20304704,129.50
20160121,1200,OUT,TDN,1.40451328,80.95
20160122,1200,OUT,TDN,1.05055328,59.78
20160123,1200,OUT,TDN,0.97126624,55.08
20160124,1200,OUT,TDN,0.81552384,45.89
20160125,1200,OUT,TDN,0.65694976,36.62
20160126,1200,OUT,TDN,0.566336,31.36
20160127,1200,OUT,TDN,0.69942496,39.09
20160128,1200,OUT,TDN,0.8070288,45.39
20160129,1200,OUT,TDN,0.77021696,43.23
20160130,1200,OUT,TDN,0.74473184,41.74
20160131,1200,OUT,TDN,0.72774176,40.75
20160201,1200,OUT,TDN,0.81835552,46.06
20160202,1200,OUT,TDN,0.89481088,50.56
20160203,1200,OUT,TDN,0.8211872,46.23
20160204,1200,OUT,TDN,1.03639488,58.94
20160205,1200,OUT,TDN,1.29407776,74.32
20160206,1200,OUT,TDN,1.46964192,84.87
20160207,1200,OUT,TDN,1.39601824,80.44
20160208,1200,OUT,TDN,1.33938464,77.04
20160209,1200,OUT,TDN,1.07887008,61.47
20160210,1200,OUT,TDN,1.06754336,60.79
20160211,1200,OUT,TDN,0.920296,52.07
20160212,1200,OUT,TDN,0.69659328,38.93
20160213,1200,OUT,TDN,0.5946528,33.00
20160214,1200,OUT,TDN,0.55500928,30.70
20160215,1200,OUT,TDN,0.80419712,45.23
20160216,1200,OUT,TDN,1.1043552,62.98
20160217,1200,OUT,TDN,3.0298976,180.60
20160218,1200,OUT,TDN,3.2847488,196.48
20160219,1200,OUT,TDN,3.0298976,180.60
20160220,1200,OUT,TDN,3.2847488,196.48
20160221,1200,OUT,TDN,3.7661344,226.61
20160222,1200,OUT,TDN,3.822768,230.17
20160223,1200,OUT,TDN,3.4546496,207.09
20160224,1200,OUT,TDN,3.3130656,198.24
20160225,1200,OUT,TDN,4.7289056,287.36
20160226,1200,OUT,TDN,5.1819744,316.14
20160227,1200,OUT,TDN,4.6156384,280.18
20160228,1200,OUT,TDN,4.5023712,273.01
20160229,1200,OUT,TDN,4.0776192,246.20
20160301,1200,OUT,TDN,3.5396,212.41
20160302,1200,OUT,TDN,3.5679168,214.18
20160303,1200,OUT,TDN,3.7378176,224.83
20160304,1200,OUT,TDN,3.2281152,192.94
20160305,1200,OUT,TDN,2.8599968,170.04
20160306,1200,OUT,TDN,2.6051456,154.26
20160307,1200,OUT,TDN,2.15774016,126.72
20160308,1200,OUT,TDN,1.58290912,91.71
20160309,1200,OUT,TDN,1.39884992,80.61
20160310,1200,OUT,TDN,1.33655296,76.87
20160311,1200,OUT,TDN,2.01615616,118.06
20160312,1200,OUT,TDN,2.06995808,121.35
20160313,1200,OUT,TDN,1.82077024,106.14
20160314,1200,OUT,TDN,1.6140576,93.60
20160315,1200,OUT,TDN,2.47772,146.40
20160316,1200,OUT,TDN,4.0493024,244.41
20160317,1200,OUT,TDN,4.1908864,253.34
20160318,1200,OUT,TDN,4.672272,283.77
20160319,1200,OUT,TDN,4.3607872,264.06
20160320,1200,OUT,TDN,3.822768,230.17
20160321,1200,OUT,TDN,3.5112832,210.63
20160322,1200,OUT,TDN,3.4829664,208.86
20160323,1200,OUT,TDN,3.4263328,205.32
20160324,1200,OUT,TDN,3.4263328,205.32
20160325,1200,OUT,TDN,3.256432,194.71
20160326,1200,OUT,TDN,3.0865312,184.12
20160327,1200,OUT,TDN,2.81185824,167.06
20160328,1200,OUT,TDN,2.8883136,171.80
20160329,1200,OUT,TDN,3.681184,221.28
20160330,1200,OUT,TDN,3.4829664,208.86
20160331,1200,OUT,TDN,3.1997984,191.18
20160401,1200,OUT,TDN,3.0298976,180.60
20160402,1200,OUT,TDN,2.82318496,167.76
20160403,1200,OUT,TDN,2.82035328,167.58
20160404,1200,OUT,TDN,2.7892048,165.65
20160405,1200,OUT,TDN,2.6759376,158.64
20160406,1200,OUT,TDN,2.67310592,158.46
20160407,1200,OUT,TDN,3.0865312,184.12
20160408,1200,OUT,TDN,5.8615776,359.50
20160409,1200,OUT,TDN,5.4368256,332.37
20160410,1200,OUT,TDN,5.0687072,308.93
20160411,1200,OUT,TDN,4.7289056,287.36
20160412,1200,OUT,TDN,4.3324704,262.27
20160413,1200,OUT,TDN,4.0776192,246.20
20160414,1200,OUT,TDN,3.6528672,219.50
20160415,1200,OUT,TDN,3.2281152,192.94
20160416,1200,OUT,TDN,2.8599968,170.04
20160417,1200,OUT,TDN,2.57966048,152.69
20160418,1200,OUT,TDN,2.38427456,140.64
20160419,1200,OUT,TDN,2.2228688,130.72
20160420,1200,OUT,TDN,2.08694816,122.39
20160421,1200,OUT,TDN,1.86324544,108.73
20160422,1200,OUT,TDN,1.66785952,96.86
20160423,1200,OUT,TDN,1.68768128,98.06
20160424,1200,OUT,TDN,1.6140576,93.60
20160425,1200,OUT,TDN,1.48096864,85.56
20160426,1200,OUT,TDN,1.46114688,84.36
20160427,1200,OUT,TDN,1.63104768,94.63
20160428,1200,OUT,TDN,1.51778048,87.78
20160429,1200,OUT,TDN,1.38469152,79.76
20160430,1200,OUT,TDN,1.26292928,72.45
20160501,1200,OUT,TDN,1.15249376,65.85
20160502,1200,OUT,TDN,1.20063232,68.73
20160503,1200,OUT,TDN,1.58290912,91.71
20160504,1200,OUT,TDN,1.90288896,111.14
20160505,1200,OUT,TDN,2.7184128,161.27
20160506,1200,OUT,TDN,3.0865312,184.12
20160507,1200,OUT,TDN,2.9449472,175.32
20160508,1200,OUT,TDN,2.63063072,155.84
20160509,1200,OUT,TDN,2.29932416,135.41
20160510,1200,OUT,TDN,1.9680176,115.12
20160511,1200,OUT,TDN,1.69617632,98.57
20160512,1200,OUT,TDN,1.44132512,83.17
20160513,1200,OUT,TDN,1.20629568,69.06
20160514,1200,OUT,TDN,1.13833536,65.01
20160515,1200,OUT,TDN,0.991088,56.25
20160516,1200,OUT,TDN,0.81552384,45.89
20160517,1200,OUT,TDN,0.70508832,39.42
20160518,1200,OUT,TDN,0.60314784,33.49
20160519,1200,OUT,TDN,0.53518752,29.56
20160520,1200,OUT,TDN,0.47572224,26.14
20160521,1200,OUT,TDN,0.4105936,22.41
20160522,1200,OUT,TDN,0.35679168,19.35
20160523,1200,OUT,TDN,0.30865312,16.64
20160524,1200,OUT,TDN,0.30298976,16.32
20160525,1200,OUT,TDN,0.3256432,17.59
20160526,1200,OUT,TDN,0.273823456,14.68
20160527,1200,OUT,TDN,0.234463104,12.48
20160528,1200,OUT,TDN,0.209261152,11.08
20160529,1200,OUT,TDN,0.177829504,9.35
20160530,1200,OUT,TDN,0.227383904,12.09
20160531,1200,OUT,TDN,0.247205664,13.19
20160601,1200,OUT,TDN,0.191421568,10.10
20160602,1200,OUT,TDN,0.153477056,8.02
20160603,1200,OUT,TDN,0.138185984,7.18
20160604,1200,OUT,TDN,0.131106784,6.80
20160605,1200,OUT,TDN,0.177546336,9.33
20160606,1200,OUT,TDN,0.71641504,40.09
20160607,1200,OUT,TDN,0.62580128,34.81
20160608,1200,OUT,TDN,0.4672272,25.65
20160609,1200,OUT,TDN,0.38510848,20.96
20160610,1200,OUT,TDN,0.30298976,16.32
20160611,1200,OUT,TDN,0.24918784,13.30
20160612,1200,OUT,TDN,0.234746272,12.50
20160613,1200,OUT,TDN,0.204447296,10.82
20160614,1200,OUT,TDN,0.184342368,9.71
20160615,1200,OUT,TDN,0.19255424,10.16
20160616,1200,OUT,TDN,0.196518592,10.38
20160617,1200,OUT,TDN,0.1840592,9.69
20160618,1200,OUT,TDN,0.165936448,8.70
20160619,1200,OUT,TDN,0.146397856,7.63
20160620,1200,OUT,TDN,0.122894912,6.35
20160621,1200,OUT,TDN,0.11468304,5.91
20160622,1200,OUT,TDN,0.111285024,5.73
20160623,1200,OUT,TDN,0.097976128,5.01
20160624,1200,OUT,TDN,0.078720704,3.99
20160625,1200,OUT,TDN,0.069092992,3.48
20160626,1200,OUT,TDN,0.05946528,2.98
20160627,1200,OUT,TDN,0.050120736,2.49
20160628,1200,OUT,TDN,0.05238608,2.61
20160629,1200,OUT,TDN,0.053518752,2.66
20160630,1200,OUT,TDN,0.051536576,2.56
20160701,1200,OUT,TDN,0.048988064,2.43
20160702,1200,OUT,TDN,0.049271232,2.44
20160703,1200,OUT,TDN,0.043324704,2.14
20160704,1200,OUT,TDN,0.036528672,1.79
20160705,1200,OUT,TDN,0.037378176,1.83
20160706,1200,OUT,TDN,0.046439552,2.30
20160707,1200,OUT,TDN,0.046156384,2.28
20160708,1200,OUT,TDN,0.0424752,2.09
20160709,1200,OUT,TDN,0.045023712,2.22
20160710,1200,OUT,TDN,0.054651424,2.72
20160711,1200,OUT,TDN,0.051819744,2.58
20160712,1200,OUT,TDN,0.045590048,2.25
20160713,1200,OUT,TDN,0.037095008,1.82
20160714,1200,OUT,TDN,0.032281152,1.57
20160715,1200,OUT,TDN,0.030582144,1.48
20160716,1200,OUT,TDN,0.023219776,1.11
20160717,1200,OUT,TDN,0.020104928,0.96
20160718,1200,OUT,TDN,0.023786112,1.14
20160719,1200,OUT,TDN,0.027467296,1.33
20160720,1200,OUT,TDN,0.022087104,1.06
20160721,1200,OUT,TDN,0.01982176,0.94
20160722,1200,OUT,TDN,0.01840592,0.87
20160723,1200,OUT,TDN,0.01557424,0.73
20160724,1200,OUT,TDN,0.015857408,0.75
20160725,1200,OUT,TDN,0.015857408,0.75
20160726,1200,OUT,TDN,0.01132672,0.53
20160727,1200,OUT,TDN,0.011609888,0.54
20160728,1200,OUT,TDN,0.011609888,0.54
20160729,1200,OUT,TDN,0.01132672,0.53
20160730,1200,OUT,TDN,0.01132672,0.53
20160731,1200,OUT,TDN,0.029449472,1.43
20160801,1200,OUT,TDN,0.009627712,0.44
20160802,1200,OUT,TDN,0.009061376,0.42
20160803,1200,OUT,TDN,0.009061376,0.42
20160804,1200,OUT,TDN,0.009061376,0.42
20160805,1200,OUT,TDN,0.009061376,0.42
20160806,1200,OUT,TDN,0.010760384,0.50
20160807,1200,OUT,TDN,0.009061376,0.42
20160808,1200,OUT,TDN,0.009061376,0.42
20160809,1200,OUT,TDN,0.009061376,0.42
20160810,1200,OUT,TDN,0.045590048,2.25
20160811,1200,OUT,TDN,0.009344544,0.43
20160812,1200,OUT,TDN,0.009061376,0.42
20160813,1200,OUT,TDN,0.011043552,0.51
20160814,1200,OUT,TDN,0.011609888,0.54
20160815,1200,OUT,TDN,0.008778208,0.40
20160816,1200,OUT,TDN,0.01274256,0.59
20160817,1200,OUT,TDN,0.009344544,0.43
20160818,1200,OUT,TDN,0.01132672,0.53
20160819,1200,OUT,TDN,0.012176224,0.57
20160820,1200,OUT,TDN,0.01132672,0.53
20160821,1200,OUT,TDN,0.01274256,0.59
20160822,1200,OUT,TDN,0.0141584,0.66
20160823,1200,OUT,TDN,0.007362368,0.33
20160824,1200,OUT,TDN,0.0070792,0.32
20160825,1200,OUT,TDN,0.00849504,0.39
20160826,1200,OUT,TDN,0.008211872,0.37
20160827,1200,OUT,TDN,0.005380192,0.24
20160828,1200,OUT,TDN,0.005380192,0.24
20160829,1200,OUT,TDN,0.005380192,0.24
20160830,1200,OUT,TDN,0.005380192,0.24
20160831,1200,OUT,TDN,0.005380192,0.24
20160901,1200,OUT,TDN,0.005380192,0.24
20160902,1200,OUT,TDN,0.005380192,0.24
20160903,1200,OUT,TDN,0.005097024,0.23
20160904,1200,OUT,TDN,0.003964352,0.17
20160905,1200,OUT,TDN,0.003964352,0.17
20160906,1200,OUT,TDN,0.006512864,0.29
20160907,1200,OUT,TDN,0.005097024,0.23
20160908,1200,OUT,TDN,0.003964352,0.17
20160909,1200,OUT,TDN,0.00424752,0.19
20160910,1200,OUT,TDN,0.003964352,0.17
20160911,1200,OUT,TDN,0.00424752,0.19
20160912,1200,OUT,TDN,0.00424752,0.19
20160913,1200,OUT,TDN,0.00424752,0.19
20160914,1200,OUT,TDN,0.003114848,0.14
20160915,1200,OUT,TDN,0.00283168,0.12
20160916,1200,OUT,TDN,0.00283168,0.12
20160917,1200,OUT,TDN,0.00283168,0.12
20160918,1200,OUT,TDN,0.003398016,0.15
20160919,1200,OUT,TDN,0.007645536,0.35
20160920,1200,OUT,TDN,0.003964352,0.17
20160921,1200,OUT,TDN,0.003398016,0.15
20160922,1200,OUT,TDN,0.003114848,0.14
20160923,1200,OUT,TDN,0.008778208,0.40
20160924,1200,OUT,TDN,0.016140576,0.76
20160925,1200,OUT,TDN,0.005380192,0.24
20160926,1200,OUT,TDN,0.004813856,0.21
20160927,1200,OUT,TDN,0.009627712,0.44
20160928,1200,OUT,TDN,0.00283168,0.12
20160929,1200,OUT,TDN,0.001132672,0.05
20160930,1200,OUT,TDN,0.000283168,0.01
20161001,1200,OUT,TDN,0.00991088,0.46
20161002,1200,OUT,TDN,0.002548512,0.11
20161003,1200,OUT,TDN,0.001699008,0.07
20161004,1200,OUT,TDN,0.001132672,0.05
20161005,1200,OUT,TDN,0.000849504,0.03
20161006,1200,OUT,TDN,0.001132672,0.05
20161007,1200,OUT,TDN,0.001132672,0.05
20161008,1200,OUT,TDN,0.00424752,0.19
20161009,1200,OUT,TDN,0.013025728,0.61
20161010,1200,OUT,TDN,0.007362368,0.33
20161011,1200,OUT,TDN,0.004530688,0.20
20161012,1200,OUT,TDN,0.005097024,0.23
20161013,1200,OUT,TDN,0.004813856,0.21
20161014,1200,OUT,TDN,0.005380192,0.24
20161015,1200,OUT,TDN,0.006512864,0.29
20161016,1200,OUT,TDN,0.00566336,0.25
20161017,1200,OUT,TDN,0.00566336,0.25
20161018,1200,OUT,TDN,0.004530688,0.20
20161019,1200,OUT,TDN,0.003964352,0.17
20161020,1200,OUT,TDN,0.006796032,0.31
20161021,1200,OUT,TDN,0.039077184,1.92
20161022,1200,OUT,TDN,0.074473184,3.76
20161023,1200,OUT,TDN,0.090896928,4.64
20161024,1200,OUT,TDN,0.172166144,9.04
20161025,1200,OUT,TDN,0.190288896,10.04
20161026,1200,OUT,TDN,0.203597792,10.77
20161027,1200,OUT,TDN,0.192837408,10.18
20161028,1200,OUT,TDN,0.56067264,31.03
20161029,1200,OUT,TDN,0.48988064,26.95
20161030,1200,OUT,TDN,0.56067264,31.03
20161031,1200,OUT,TDN,0.69092992,38.60
20161101,1200,OUT,TDN,0.81835552,46.06
20161102,1200,OUT,TDN,0.71358336,39.92
20161103,1200,OUT,TDN,0.61447456,34.15
20161104,1200,OUT,TDN,0.55500928,30.70
20161105,1200,OUT,TDN,0.47289056,25.98
20161106,1200,OUT,TDN,0.41342528,22.57
20161107,1200,OUT,TDN,0.36528672,19.84
20161108,1200,OUT,TDN,0.3398016,18.39
20161109,1200,OUT,TDN,0.33130656,17.91
20161110,1200,OUT,TDN,0.30865312,16.64
20161111,1200,OUT,TDN,0.28883136,15.52
20161112,1200,OUT,TDN,0.28599968,15.36
20161113,1200,OUT,TDN,0.30865312,16.64
20161114,1200,OUT,TDN,0.32281152,17.43
20161115,1200,OUT,TDN,0.43041536,23.54
20161116,1200,OUT,TDN,1.17797888,67.37
20161117,1200,OUT,TDN,1.08170176,61.63
20161118,1200,OUT,TDN,0.991088,56.25
20161119,1200,OUT,TDN,0.94011776,53.24
20161120,1200,OUT,TDN,0.8919792,50.39
20161121,1200,OUT,TDN,0.80136544,45.06
20161122,1200,OUT,TDN,0.68243488,38.10
20161123,1200,OUT,TDN,0.60031616,33.33
20161124,1200,OUT,TDN,0.54651424,30.21
20161125,1200,OUT,TDN,0.52952416,29.23
20161126,1200,OUT,TDN,0.54934592,30.38
20161127,1200,OUT,TDN,0.54651424,30.21
20161128,1200,OUT,TDN,0.51253408,28.25
20161129,1200,OUT,TDN,0.56350432,31.20
20161130,1200,OUT,TDN,0.90047424,50.90
20161201,1200,OUT,TDN,2.08977984,122.56
20161202,1200,OUT,TDN,2.12376,124.64
20161203,1200,OUT,TDN,1.86041376,108.56
20161204,1200,OUT,TDN,1.6848496,97.89
20161205,1200,OUT,TDN,1.5007904,86.75
20161206,1200,OUT,TDN,1.29124608,74.15
20161207,1200,OUT,TDN,1.10152352,62.81
20161208,1200,OUT,TDN,0.97126624,55.08
20161209,1200,OUT,TDN,0.8353456,47.06
20161210,1200,OUT,TDN,0.64562304,35.96
20161211,1200,OUT,TDN,0.5238608,28.91
20161212,1200,OUT,TDN,0.57766272,32.01
20161213,1200,OUT,TDN,0.72774176,40.75
20161214,1200,OUT,TDN,0.80136544,45.06
20161215,1200,OUT,TDN,0.67393984,37.61
20161216,1200,OUT,TDN,0.57483104,31.85
20161217,1200,OUT,TDN,0.80986048,45.56
20161218,1200,OUT,TDN,0.68243488,38.10
20161219,1200,OUT,TDN,0.55500928,30.70
20161220,1200,OUT,TDN,0.44457376,24.35
20161221,1200,OUT,TDN,0.50120736,27.60
20161222,1200,OUT,TDN,0.8919792,50.39
20161223,1200,OUT,TDN,0.88065248,49.73
20161224,1200,OUT,TDN,0.9486128,53.74
20161225,1200,OUT,TDN,0.95993952,54.41
20161226,1200,OUT,TDN,0.60314784,33.49
20161227,1200,OUT,TDN,0.73057344,40.91
20161228,1200,OUT,TDN,0.90896928,51.40
20161229,1200,OUT,TDN,0.94294944,53.40
20161230,1200,OUT,TDN,1.98783936,116.33
20161231,1200,OUT,TDN,1.81510688,105.80
20160101,1200,OUT,TN,2.22003712,163.94
20160102,1200,OUT,TN,1.99916608,146.81
20160103,1200,OUT,TN,1.67918624,122.19
20160104,1200,OUT,TN,1.37053312,98.67
20160105,1200,OUT,TN,1.29407776,92.88
20160106,1200,OUT,TN,0.920296,64.88
20160107,1200,OUT,TN,0.227667072,14.91
20160108,1200,OUT,TN,0.196518592,12.77
20160109,1200,OUT,TN,0.54934592,37.69
20160110,1200,OUT,TN,1.5149488,109.64
20160111,1200,OUT,TN,4.1908864,319.97
20160112,1200,OUT,TN,2.83168,211.79
20160113,1200,OUT,TN,2.9449472,220.72
20160114,1200,OUT,TN,2.46639328,183.14
20160115,1200,OUT,TN,2.05013632,150.76
20160116,1200,OUT,TN,2.13508672,157.34
20160117,1200,OUT,TN,2.49754176,185.57
20160118,1200,OUT,TN,2.18605696,161.29
20160119,1200,OUT,TN,2.35878944,174.74
20160120,1200,OUT,TN,2.20304704,162.61
20160121,1200,OUT,TN,1.40451328,101.24
20160122,1200,OUT,TN,1.05055328,74.58
20160123,1200,OUT,TN,0.97126624,68.67
20160124,1200,OUT,TN,0.81552384,57.13
20160125,1200,OUT,TN,0.65694976,45.50
20160126,1200,OUT,TN,0.566336,38.91
20160127,1200,OUT,TN,0.69942496,48.60
20160128,1200,OUT,TN,0.8070288,56.50
20160129,1200,OUT,TN,0.77021696,53.79
20160130,1200,OUT,TN,0.74473184,51.92
20160131,1200,OUT,TN,0.72774176,50.67
20160201,1200,OUT,TN,0.81835552,57.33
20160202,1200,OUT,TN,0.89481088,62.99
20160203,1200,OUT,TN,0.8211872,57.54
20160204,1200,OUT,TN,1.03639488,73.52
20160205,1200,OUT,TN,1.29407776,92.88
20160206,1200,OUT,TN,1.46964192,106.19
20160207,1200,OUT,TN,1.39601824,100.60
20160208,1200,OUT,TN,1.33938464,96.31
20160209,1200,OUT,TN,1.07887008,76.70
20160210,1200,OUT,TN,1.06754336,75.85
20160211,1200,OUT,TN,0.920296,64.88
20160212,1200,OUT,TN,0.69659328,48.39
20160213,1200,OUT,TN,0.5946528,40.96
20160214,1200,OUT,TN,0.55500928,38.09
20160215,1200,OUT,TN,0.80419712,56.29
20160216,1200,OUT,TN,1.1043552,78.61
20160217,1200,OUT,TN,3.0298976,227.43
20160218,1200,OUT,TN,3.2847488,247.60
20160219,1200,OUT,TN,3.0298976,227.43
20160220,1200,OUT,TN,3.2847488,247.60
20160221,1200,OUT,TN,3.7661344,285.93
20160222,1200,OUT,TN,3.822768,290.46
20160223,1200,OUT,TN,3.4546496,261.10
20160224,1200,OUT,TN,3.3130656,249.85
20160225,1200,OUT,TN,4.7289056,363.34
20160226,1200,OUT,TN,5.1819744,400.07
20160227,1200,OUT,TN,4.6156384,354.19
20160228,1200,OUT,TN,4.5023712,345.05
20160229,1200,OUT,TN,4.0776192,310.88
20160301,1200,OUT,TN,3.5396,267.86
20160302,1200,OUT,TN,3.5679168,270.12
20160303,1200,OUT,TN,3.7378176,283.67
20160304,1200,OUT,TN,3.2281152,243.11
20160305,1200,OUT,TN,2.8599968,214.02
20160306,1200,OUT,TN,2.6051456,194.00
20160307,1200,OUT,TN,2.15774016,159.10
20160308,1200,OUT,TN,1.58290912,114.82
20160309,1200,OUT,TN,1.39884992,100.81
20160310,1200,OUT,TN,1.33655296,96.09
20160311,1200,OUT,TN,2.01615616,148.13
20160312,1200,OUT,TN,2.06995808,152.29
20160313,1200,OUT,TN,1.82077024,133.06
20160314,1200,OUT,TN,1.6140576,117.20
20160315,1200,OUT,TN,2.47772,184.02
20160316,1200,OUT,TN,4.0493024,308.61
20160317,1200,OUT,TN,4.1908864,319.97
20160318,1200,OUT,TN,4.672272,358.77
20160319,1200,OUT,TN,4.3607872,333.64
20160320,1200,OUT,TN,3.822768,290.46
20160321,1200,OUT,TN,3.5112832,265.61
20160322,1200,OUT,TN,3.4829664,263.35
20160323,1200,OUT,TN,3.4263328,258.85
20160324,1200,OUT,TN,3.4263328,258.85
20160325,1200,OUT,TN,3.256432,245.36
20160326,1200,OUT,TN,3.0865312,231.90
20160327,1200,OUT,TN,2.81185824,210.23
20160328,1200,OUT,TN,2.8883136,216.25
20160329,1200,OUT,TN,3.681184,279.15
20160330,1200,OUT,TN,3.4829664,263.35
20160331,1200,OUT,TN,3.1997984,240.87
20160401,1200,OUT,TN,3.0298976,227.43
20160402,1200,OUT,TN,2.82318496,211.12
20160403,1200,OUT,TN,2.82035328,210.90
20160404,1200,OUT,TN,2.7892048,208.45
20160405,1200,OUT,TN,2.6759376,199.55
20160406,1200,OUT,TN,2.67310592,199.33
20160407,1200,OUT,TN,3.0865312,231.90
20160408,1200,OUT,TN,5.8615776,455.47
20160409,1200,OUT,TN,5.4368256,420.80
20160410,1200,OUT,TN,5.0687072,390.87
20160411,1200,OUT,TN,4.7289056,363.34
20160412,1200,OUT,TN,4.3324704,331.36
20160413,1200,OUT,TN,4.0776192,310.88
